,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,39,female,19,3.9037699655,B,yes,Cooperate,Low,Good,100.0,2.0,3.9,2.1,1.8
1,39,female,19,14.527234257,C,no,none,Low,Bad,100.0,2.0,3.9,2.1,1.8
2,39,female,19,2.80699698042,D,yes,Cooperate,High,Good,200.0,2.0,3.9,2.1,1.8
3,39,female,19,2.97740032391,B,yes,Defect,Low,Good,150.0,2.0,3.9,2.1,1.8
4,39,female,19,3.82167255462,C,no,none,Low,Bad,150.0,2.0,3.9,2.1,1.8
5,39,female,19,2.36769300404,D,yes,Defect,High,Good,100.0,2.0,3.9,2.1,1.8
6,39,female,19,2.57747001456,A,yes,Cooperate,High,Bad,200.0,2.0,3.9,2.1,1.8
7,39,female,19,7.48158073542,D,yes,Cooperate,High,Good,300.0,2.0,3.9,2.1,1.8
8,39,female,19,3.30354529276,C,yes,Defect,Low,Bad,250.0,2.0,3.9,2.1,1.8
9,39,female,19,4.87355307266,B,yes,Defect,Low,Good,200.0,2.0,3.9,2.1,1.8
10,39,female,19,4.37631247267,A,yes,Cooperate,High,Bad,300.0,2.0,3.9,2.1,1.8
11,39,female,19,3.27213370337,A,yes,Defect,High,Bad,250.0,2.0,3.9,2.1,1.8
12,39,female,19,7.0712035028,B,no,none,Low,Good,250.0,2.0,3.9,2.1,1.8
13,39,female,19,5.98214062111,C,yes,Defect,Low,Bad,200.0,2.0,3.9,2.1,1.8
14,39,female,19,1.55943717888,B,no,none,Low,Good,200.0,2.0,3.9,2.1,1.8
15,39,female,19,1.57998308539,D,yes,Cooperate,High,Good,300.0,2.0,3.9,2.1,1.8
16,39,female,19,8.10807487585,B,yes,Defect,Low,Good,250.0,2.0,3.9,2.1,1.8
17,39,female,19,1.34266801189,A,yes,Defect,High,Bad,200.0,2.0,3.9,2.1,1.8
18,39,female,19,6.39845438702,A,yes,Defect,High,Bad,150.0,2.0,3.9,2.1,1.8
19,39,female,19,2.70279563093,A,no,none,High,Bad,150.0,2.0,3.9,2.1,1.8
20,39,female,19,4.86699815048,A,yes,Cooperate,High,Bad,250.0,2.0,3.9,2.1,1.8
21,39,female,19,2.83243098165,C,yes,Defect,Low,Bad,200.0,2.0,3.9,2.1,1.8
