,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,50,male,18,5.08117572918,B,no,none,Low,Good,0.0,3.7,3.0,3.0,3.8
1,50,male,18,2.36726603346,A,yes,Defect,High,Bad,-50.0,3.7,3.0,3.0,3.8
2,50,male,18,2.73802994132,B,yes,Cooperate,Low,Good,50.0,3.7,3.0,3.0,3.8
3,50,male,18,10.2237182158,B,no,none,Low,Good,50.0,3.7,3.0,3.0,3.8
4,50,male,18,2.58287642691,B,no,none,Low,Good,50.0,3.7,3.0,3.0,3.8
5,50,male,18,3.10107399523,B,no,none,Low,Good,50.0,3.7,3.0,3.0,3.8
6,50,male,18,1.46608816943,B,no,none,Low,Good,50.0,3.7,3.0,3.0,3.8
7,50,male,18,1.39838613331,C,no,none,Low,Bad,50.0,3.7,3.0,3.0,3.8
8,50,male,18,1.01838385475,B,no,none,Low,Good,50.0,3.7,3.0,3.0,3.8
9,50,male,18,0.78515425339,C,no,none,Low,Bad,50.0,3.7,3.0,3.0,3.8
10,50,male,18,2.85705876797,C,no,none,Low,Bad,50.0,3.7,3.0,3.0,3.8
11,50,male,18,2.17116131893,D,no,none,High,Good,50.0,3.7,3.0,3.0,3.8
12,50,male,18,1.82932466803,C,yes,Defect,Low,Bad,0.0,3.7,3.0,3.0,3.8
13,50,male,18,1.05946027223,D,yes,Cooperate,High,Good,100.0,3.7,3.0,3.0,3.8
14,50,male,18,0.950019295778,C,yes,Defect,Low,Bad,50.0,3.7,3.0,3.0,3.8
15,50,male,18,0.830572735882,A,yes,Defect,High,Bad,0.0,3.7,3.0,3.0,3.8
16,50,male,18,1.04544208903,C,yes,Defect,Low,Bad,-50.0,3.7,3.0,3.0,3.8
17,50,male,18,2.28609543612,C,yes,Cooperate,Low,Bad,50.0,3.7,3.0,3.0,3.8
18,50,male,18,1.24685878975,D,yes,Cooperate,High,Good,150.0,3.7,3.0,3.0,3.8
19,50,male,18,2.65202821291,D,yes,Defect,High,Good,100.0,3.7,3.0,3.0,3.8
20,50,male,18,1.11544832938,A,yes,Defect,High,Bad,50.0,3.7,3.0,3.0,3.8
21,50,male,18,0.698589046966,C,no,none,Low,Bad,50.0,3.7,3.0,3.0,3.8
22,50,male,18,0.847275907145,D,yes,Defect,High,Good,0.0,3.7,3.0,3.0,3.8
23,50,male,18,0.651560187456,C,yes,Defect,Low,Bad,-50.0,3.7,3.0,3.0,3.8
24,50,male,18,0.662749177369,D,yes,Cooperate,High,Good,50.0,3.7,3.0,3.0,3.8
25,50,male,18,3.48749828083,B,no,none,Low,Good,50.0,3.7,3.0,3.0,3.8
26,50,male,18,0.929487245274,B,yes,Cooperate,Low,Good,150.0,3.7,3.0,3.0,3.8
27,50,male,18,1.17939333228,D,no,none,High,Good,150.0,3.7,3.0,3.0,3.8
28,50,male,18,2.15492206761,C,no,none,Low,Bad,150.0,3.7,3.0,3.0,3.8
29,50,male,18,0.865968699771,B,no,none,Low,Good,150.0,3.7,3.0,3.0,3.8
30,50,male,18,1.10734153335,A,yes,Defect,High,Bad,100.0,3.7,3.0,3.0,3.8
31,50,male,18,1.71868950823,D,yes,Cooperate,High,Good,200.0,3.7,3.0,3.0,3.8
32,50,male,18,0.893473405682,C,no,none,Low,Bad,200.0,3.7,3.0,3.0,3.8
33,50,male,18,1.22583715999,A,no,none,High,Bad,200.0,3.7,3.0,3.0,3.8
34,50,male,18,2.92262646437,B,no,none,Low,Good,200.0,3.7,3.0,3.0,3.8
35,50,male,18,3.03973289706,D,yes,Cooperate,High,Good,300.0,3.7,3.0,3.0,3.8
36,50,male,18,1.18398018692,D,yes,Cooperate,High,Good,400.0,3.7,3.0,3.0,3.8
37,50,male,18,1.08056349853,A,no,none,High,Bad,400.0,3.7,3.0,3.0,3.8
38,50,male,18,0.666976288761,B,no,none,Low,Good,400.0,3.7,3.0,3.0,3.8
39,50,male,18,0.815209492706,A,yes,Cooperate,High,Bad,500.0,3.7,3.0,3.0,3.8
40,50,male,18,0.701820064744,C,no,none,Low,Bad,500.0,3.7,3.0,3.0,3.8
41,50,male,18,0.783963149152,A,yes,Defect,High,Bad,450.0,3.7,3.0,3.0,3.8
42,50,male,18,0.605336003267,D,no,none,High,Good,450.0,3.7,3.0,3.0,3.8
43,50,male,18,1.10069526412,D,yes,Cooperate,High,Good,550.0,3.7,3.0,3.0,3.8
44,50,male,18,0.933027714083,A,yes,Defect,High,Bad,500.0,3.7,3.0,3.0,3.8
45,50,male,18,0.570888919901,B,yes,Cooperate,Low,Good,600.0,3.7,3.0,3.0,3.8
46,50,male,18,0.795103386408,A,no,none,High,Bad,600.0,3.7,3.0,3.0,3.8
47,50,male,18,3.89647348985,A,no,none,High,Bad,600.0,3.7,3.0,3.0,3.8
48,50,male,18,1.50290771072,A,no,none,High,Bad,600.0,3.7,3.0,3.0,3.8
49,50,male,18,0.895819177967,C,no,none,Low,Bad,600.0,3.7,3.0,3.0,3.8
50,50,male,18,1.13383115777,A,yes,Defect,High,Bad,550.0,3.7,3.0,3.0,3.8
51,50,male,18,1.17740832962,C,yes,Cooperate,Low,Bad,650.0,3.7,3.0,3.0,3.8
52,50,male,18,6.42003025743,C,no,none,Low,Bad,650.0,3.7,3.0,3.0,3.8
53,50,male,18,1.32056150737,D,yes,Cooperate,High,Good,750.0,3.7,3.0,3.0,3.8
