,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,40,male,19,2.88666391373,D,yes,Cooperate,High,Good,100.0,2.5,0.0,0.0,2.5
1,40,male,19,3.434071064,C,no,none,Low,Bad,100.0,2.5,0.0,0.0,2.5
2,40,male,19,2.56056118011,D,yes,Defect,High,Good,50.0,2.5,0.0,0.0,2.5
3,40,male,19,1.48300886154,C,no,none,Low,Bad,50.0,2.5,0.0,0.0,2.5
4,40,male,19,1.1519100666,D,yes,Defect,High,Good,0.0,2.5,0.0,0.0,2.5
5,40,male,19,1.95960521698,A,yes,Defect,High,Bad,-50.0,2.5,0.0,0.0,2.5
6,40,male,19,1.84272003174,C,no,none,Low,Bad,-50.0,2.5,0.0,0.0,2.5
7,40,male,19,1.71083211899,C,no,none,Low,Bad,-50.0,2.5,0.0,0.0,2.5
8,40,male,19,1.16049098969,B,no,none,Low,Good,-50.0,2.5,0.0,0.0,2.5
9,40,male,19,1.12440299988,D,yes,Cooperate,High,Good,50.0,2.5,0.0,0.0,2.5
10,40,male,19,3.43783998489,C,no,none,Low,Bad,50.0,2.5,0.0,0.0,2.5
11,40,male,19,2.08627104759,B,no,none,Low,Good,50.0,2.5,0.0,0.0,2.5
12,40,male,19,1.63870596886,C,no,none,Low,Bad,50.0,2.5,0.0,0.0,2.5
13,40,male,19,1.1615011692,C,no,none,Low,Bad,50.0,2.5,0.0,0.0,2.5
14,40,male,19,1.15914416313,D,yes,Cooperate,High,Good,150.0,2.5,0.0,0.0,2.5
15,40,male,19,2.67189502716,D,yes,Defect,High,Good,100.0,2.5,0.0,0.0,2.5
16,40,male,19,5.91407108307,D,yes,Defect,High,Good,50.0,2.5,0.0,0.0,2.5
17,40,male,19,4.777957201,B,no,none,Low,Good,50.0,2.5,0.0,0.0,2.5
18,40,male,19,1.20623397827,D,yes,Cooperate,High,Good,150.0,2.5,0.0,0.0,2.5
19,40,male,19,4.14214205742,C,no,none,Low,Bad,150.0,2.5,0.0,0.0,2.5
20,40,male,19,0.962778806686,B,no,none,Low,Good,150.0,2.5,0.0,0.0,2.5
21,40,male,19,0.983289003372,A,yes,Defect,High,Bad,100.0,2.5,0.0,0.0,2.5
