,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,10,female,21,3.1175367543,D,yes,Cooperate,High,Good,100.0,3.0,1.0,1.0,4.0
1,10,female,21,1.13480490768,D,yes,Cooperate,High,Good,200.0,3.0,1.0,1.0,4.0
2,10,female,21,1.34225470795,D,yes,Cooperate,High,Good,300.0,3.0,1.0,1.0,4.0
3,10,female,21,1.39239285729,B,yes,Defect,Low,Good,250.0,3.0,1.0,1.0,4.0
4,10,female,21,1.05361805507,D,yes,Cooperate,High,Good,350.0,3.0,1.0,1.0,4.0
5,10,female,21,1.28381938771,D,yes,Cooperate,High,Good,450.0,3.0,1.0,1.0,4.0
6,10,female,21,3.22880341741,B,yes,Defect,Low,Good,400.0,3.0,1.0,1.0,4.0
7,10,female,21,1.07449697632,A,yes,Defect,High,Bad,350.0,3.0,1.0,1.0,4.0
8,10,female,21,2.50088729642,A,yes,Cooperate,High,Bad,450.0,3.0,1.0,1.0,4.0
9,10,female,21,0.97824661195,D,yes,Defect,High,Good,400.0,3.0,1.0,1.0,4.0
10,10,female,21,3.25186593972,D,yes,Cooperate,High,Good,500.0,3.0,1.0,1.0,4.0
11,10,female,21,2.6403678303,C,yes,Defect,Low,Bad,450.0,3.0,1.0,1.0,4.0
12,10,female,21,1.31603353354,A,yes,Defect,High,Bad,400.0,3.0,1.0,1.0,4.0
13,10,female,21,2.55696248003,A,yes,Cooperate,High,Bad,500.0,3.0,1.0,1.0,4.0
14,10,female,21,0.925124293339,A,yes,Defect,High,Bad,450.0,3.0,1.0,1.0,4.0
15,10,female,21,0.769603657165,A,yes,Cooperate,High,Bad,550.0,3.0,1.0,1.0,4.0
16,10,female,21,1.2724410556,C,yes,Defect,Low,Bad,500.0,3.0,1.0,1.0,4.0
17,10,female,21,0.940644539514,D,yes,Cooperate,High,Good,600.0,3.0,1.0,1.0,4.0
18,10,female,21,0.705932826168,D,yes,Cooperate,High,Good,700.0,3.0,1.0,1.0,4.0
19,10,female,21,2.08047403901,C,yes,Cooperate,Low,Bad,800.0,3.0,1.0,1.0,4.0
20,10,female,21,0.944962989117,C,yes,Defect,Low,Bad,750.0,3.0,1.0,1.0,4.0
21,10,female,21,5.12635788682,B,yes,Cooperate,Low,Good,850.0,3.0,1.0,1.0,4.0
22,10,female,21,0.733112116497,B,yes,Defect,Low,Good,800.0,3.0,1.0,1.0,4.0
23,10,female,21,1.39623866375,A,yes,Defect,High,Bad,750.0,3.0,1.0,1.0,4.0
24,10,female,21,1.28479187279,B,yes,Cooperate,Low,Good,850.0,3.0,1.0,1.0,4.0
25,10,female,21,1.92211651757,A,yes,Cooperate,High,Bad,950.0,3.0,1.0,1.0,4.0
26,10,female,21,0.85319016163,D,yes,Cooperate,High,Good,1050.0,3.0,1.0,1.0,4.0
27,10,female,21,1.1565865209,C,yes,Defect,Low,Bad,1000.0,3.0,1.0,1.0,4.0
28,10,female,21,0.95536421748,B,yes,Cooperate,Low,Good,1100.0,3.0,1.0,1.0,4.0
29,10,female,21,0.893582419521,B,yes,Defect,Low,Good,1050.0,3.0,1.0,1.0,4.0
30,10,female,21,0.741173735616,B,yes,Cooperate,Low,Good,1150.0,3.0,1.0,1.0,4.0
31,10,female,21,2.87258136031,D,yes,Cooperate,High,Good,1250.0,3.0,1.0,1.0,4.0
32,10,female,21,0.614273412517,A,yes,Cooperate,High,Bad,1350.0,3.0,1.0,1.0,4.0
33,10,female,21,1.01428295775,A,yes,Cooperate,High,Bad,1450.0,3.0,1.0,1.0,4.0
34,10,female,21,0.78918883967,D,yes,Cooperate,High,Good,1550.0,3.0,1.0,1.0,4.0
35,10,female,21,0.921713667543,A,yes,Defect,High,Bad,1500.0,3.0,1.0,1.0,4.0
36,10,female,21,1.2204349138,A,yes,Defect,High,Bad,1450.0,3.0,1.0,1.0,4.0
37,10,female,21,2.48548046409,C,yes,Defect,Low,Bad,1400.0,3.0,1.0,1.0,4.0
38,10,female,21,1.12969717995,B,yes,Cooperate,Low,Good,1500.0,3.0,1.0,1.0,4.0
39,10,female,21,1.07644040693,A,yes,Cooperate,High,Bad,1600.0,3.0,1.0,1.0,4.0
40,10,female,21,0.996887534537,D,yes,Cooperate,High,Good,1700.0,3.0,1.0,1.0,4.0
41,10,female,21,0.990218185623,C,yes,Defect,Low,Bad,1650.0,3.0,1.0,1.0,4.0
42,10,female,21,0.961401835972,A,yes,Defect,High,Bad,1600.0,3.0,1.0,1.0,4.0
43,10,female,21,1.58648343234,C,yes,Defect,Low,Bad,1550.0,3.0,1.0,1.0,4.0
44,10,female,21,1.29243678591,D,yes,Cooperate,High,Good,1650.0,3.0,1.0,1.0,4.0
45,10,female,21,1.05928618055,C,yes,Cooperate,Low,Bad,1750.0,3.0,1.0,1.0,4.0
46,10,female,21,1.73432785115,C,yes,Defect,Low,Bad,1700.0,3.0,1.0,1.0,4.0
47,10,female,21,0.711547067251,C,yes,Defect,Low,Bad,1650.0,3.0,1.0,1.0,4.0
48,10,female,21,4.53999248698,B,yes,Defect,Low,Good,1600.0,3.0,1.0,1.0,4.0
49,10,female,21,0.749784975596,A,yes,Cooperate,High,Bad,1700.0,3.0,1.0,1.0,4.0
50,10,female,21,1.06936204978,B,yes,Defect,Low,Good,1650.0,3.0,1.0,1.0,4.0
51,10,female,21,0.816380446435,D,yes,Cooperate,High,Good,1750.0,3.0,1.0,1.0,4.0
52,10,female,21,1.22209250052,C,yes,Defect,Low,Bad,1700.0,3.0,1.0,1.0,4.0
53,10,female,21,0.964986431398,D,yes,Cooperate,High,Good,1800.0,3.0,1.0,1.0,4.0
54,10,female,21,1.69074768964,B,yes,Cooperate,Low,Good,1900.0,3.0,1.0,1.0,4.0
55,10,female,21,1.17188968991,B,yes,Defect,Low,Good,1850.0,3.0,1.0,1.0,4.0
56,10,female,21,0.92354727663,D,yes,Cooperate,High,Good,1950.0,3.0,1.0,1.0,4.0
57,10,female,21,6.80172953522,C,yes,Cooperate,Low,Bad,2050.0,3.0,1.0,1.0,4.0
58,10,female,21,13.758233536,B,yes,Cooperate,Low,Good,2150.0,3.0,1.0,1.0,4.0
59,10,female,21,1.36354930884,C,yes,Defect,Low,Bad,2100.0,3.0,1.0,1.0,4.0
60,10,female,21,1.73884182415,B,yes,Cooperate,Low,Good,2200.0,3.0,1.0,1.0,4.0
61,10,female,21,1.42663818833,C,yes,Defect,Low,Bad,2150.0,3.0,1.0,1.0,4.0
62,10,female,21,1.81475159806,B,yes,Defect,Low,Good,2100.0,3.0,1.0,1.0,4.0
63,10,female,21,0.788635626515,D,yes,Defect,High,Good,2050.0,3.0,1.0,1.0,4.0
64,10,female,21,1.44852603078,B,yes,Cooperate,Low,Good,2150.0,3.0,1.0,1.0,4.0
65,10,female,21,0.987042085253,A,yes,Cooperate,High,Bad,2250.0,3.0,1.0,1.0,4.0
66,10,female,21,10.3030648419,C,yes,Defect,Low,Bad,2200.0,3.0,1.0,1.0,4.0
67,10,female,21,0.551483719726,B,yes,Cooperate,Low,Good,2300.0,3.0,1.0,1.0,4.0
68,10,female,21,0.744315965792,B,yes,Cooperate,Low,Good,2400.0,3.0,1.0,1.0,4.0
69,10,female,21,0.997234447423,D,yes,Cooperate,High,Good,2500.0,3.0,1.0,1.0,4.0
70,10,female,21,0.668561173676,D,yes,Defect,High,Good,2450.0,3.0,1.0,1.0,4.0
71,10,female,21,0.793037212046,B,yes,Cooperate,Low,Good,2550.0,3.0,1.0,1.0,4.0
72,10,female,21,0.697683381441,C,yes,Defect,Low,Bad,2500.0,3.0,1.0,1.0,4.0
73,10,female,21,0.956393152883,D,yes,Cooperate,High,Good,2600.0,3.0,1.0,1.0,4.0
74,10,female,21,1.12293289186,A,yes,Defect,High,Bad,2550.0,3.0,1.0,1.0,4.0
75,10,female,21,0.883791367822,B,yes,Cooperate,Low,Good,2650.0,3.0,1.0,1.0,4.0
76,10,female,21,1.44332233749,C,yes,Cooperate,Low,Bad,2750.0,3.0,1.0,1.0,4.0
77,10,female,21,0.467394294203,C,yes,Defect,Low,Bad,2700.0,3.0,1.0,1.0,4.0
