,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,11,female,23,4.35258768275,A,yes,Defect,High,Bad,-50.0,3.0,1.5,2.0,4.0
1,11,female,23,2.1706051885,A,no,none,High,Bad,-50.0,3.0,1.5,2.0,4.0
2,11,female,23,2.87783688525,D,yes,Defect,High,Good,-100.0,3.0,1.5,2.0,4.0
3,11,female,23,2.73592847437,B,yes,Cooperate,Low,Good,0.0,3.0,1.5,2.0,4.0
4,11,female,23,1.8053962402,A,no,none,High,Bad,0.0,3.0,1.5,2.0,4.0
5,11,female,23,1.14199206001,A,no,none,High,Bad,0.0,3.0,1.5,2.0,4.0
6,11,female,23,1.17386185888,C,yes,Defect,Low,Bad,-50.0,3.0,1.5,2.0,4.0
7,11,female,23,2.45946507675,B,yes,Defect,Low,Good,-100.0,3.0,1.5,2.0,4.0
8,11,female,23,1.59090965075,C,yes,Defect,Low,Bad,-150.0,3.0,1.5,2.0,4.0
9,11,female,23,3.42729301206,D,yes,Cooperate,High,Good,-50.0,3.0,1.5,2.0,4.0
10,11,female,23,2.81281586521,D,no,none,High,Good,-50.0,3.0,1.5,2.0,4.0
11,11,female,23,2.95652298862,D,yes,Cooperate,High,Good,50.0,3.0,1.5,2.0,4.0
12,11,female,23,4.89993205434,D,no,none,High,Good,50.0,3.0,1.5,2.0,4.0
13,11,female,23,2.34783046019,B,yes,Defect,Low,Good,0.0,3.0,1.5,2.0,4.0
14,11,female,23,3.06782557466,A,yes,Cooperate,High,Bad,100.0,3.0,1.5,2.0,4.0
15,11,female,23,2.12942570522,D,no,none,High,Good,100.0,3.0,1.5,2.0,4.0
16,11,female,23,1.0822537637,C,no,none,Low,Bad,100.0,3.0,1.5,2.0,4.0
17,11,female,23,3.54219969455,A,yes,Defect,High,Bad,50.0,3.0,1.5,2.0,4.0
18,11,female,23,1.43297653308,C,yes,Defect,Low,Bad,0.0,3.0,1.5,2.0,4.0
19,11,female,23,1.42020644396,B,yes,Cooperate,Low,Good,100.0,3.0,1.5,2.0,4.0
20,11,female,23,2.19720047459,B,no,none,Low,Good,100.0,3.0,1.5,2.0,4.0
21,11,female,23,1.94887807551,A,no,none,High,Bad,100.0,3.0,1.5,2.0,4.0
22,11,female,23,2.83803171071,A,no,none,High,Bad,100.0,3.0,1.5,2.0,4.0
23,11,female,23,1.00481777836,D,yes,Cooperate,High,Good,200.0,3.0,1.5,2.0,4.0
24,11,female,23,4.83727065774,C,no,none,Low,Bad,200.0,3.0,1.5,2.0,4.0
25,11,female,23,1.67024595918,B,yes,Cooperate,Low,Good,300.0,3.0,1.5,2.0,4.0
26,11,female,23,4.83029185842,D,no,none,High,Good,300.0,3.0,1.5,2.0,4.0
27,11,female,23,3.98817673672,C,no,none,Low,Bad,300.0,3.0,1.5,2.0,4.0
28,11,female,23,1.22974100592,D,yes,Defect,High,Good,250.0,3.0,1.5,2.0,4.0
29,11,female,23,3.09710225103,C,yes,Defect,Low,Bad,200.0,3.0,1.5,2.0,4.0
30,11,female,23,1.46955890745,D,yes,Cooperate,High,Good,300.0,3.0,1.5,2.0,4.0
31,11,female,23,1.86588943127,D,yes,Cooperate,High,Good,400.0,3.0,1.5,2.0,4.0
32,11,female,23,1.79040303476,D,yes,Defect,High,Good,350.0,3.0,1.5,2.0,4.0
33,11,female,23,3.05166076847,A,yes,Cooperate,High,Bad,450.0,3.0,1.5,2.0,4.0
34,11,female,23,3.27391440899,C,yes,Defect,Low,Bad,400.0,3.0,1.5,2.0,4.0
35,11,female,23,1.5133361319,A,yes,Defect,High,Bad,350.0,3.0,1.5,2.0,4.0
36,11,female,23,2.07059882501,B,no,none,Low,Good,350.0,3.0,1.5,2.0,4.0
37,11,female,23,2.29094085238,A,yes,Defect,High,Bad,300.0,3.0,1.5,2.0,4.0
