,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,7,male,25,8.77262187004,C,yes,Cooperate,Low,Bad,100.0,2.6,1.0,2.7,3.6
1,7,male,25,4.1454679966,B,yes,Defect,Low,Good,50.0,2.6,1.0,2.7,3.6
2,7,male,25,1.64143681526,D,yes,Cooperate,High,Good,150.0,2.6,1.0,2.7,3.6
3,7,male,25,2.56293511391,D,yes,Defect,High,Good,100.0,2.6,1.0,2.7,3.6
4,7,male,25,2.73146986961,A,yes,Defect,High,Bad,50.0,2.6,1.0,2.7,3.6
5,7,male,25,2.59416294098,A,yes,Cooperate,High,Bad,150.0,2.6,1.0,2.7,3.6
6,7,male,25,2.6423330307,D,yes,Cooperate,High,Good,250.0,2.6,1.0,2.7,3.6
7,7,male,25,2.61802005768,B,no,none,Low,Good,250.0,2.6,1.0,2.7,3.6
8,7,male,25,4.94311904907,B,yes,Defect,Low,Good,200.0,2.6,1.0,2.7,3.6
9,7,male,25,1.7841501236,B,no,none,Low,Good,200.0,2.6,1.0,2.7,3.6
10,7,male,25,1.61738920212,D,yes,Defect,High,Good,150.0,2.6,1.0,2.7,3.6
11,7,male,25,1.53301501274,B,no,none,Low,Good,150.0,2.6,1.0,2.7,3.6
12,7,male,25,1.37794303894,A,yes,Defect,High,Bad,100.0,2.6,1.0,2.7,3.6
13,7,male,25,2.09064698219,B,no,none,Low,Good,100.0,2.6,1.0,2.7,3.6
14,7,male,25,0.98948597908,A,yes,Cooperate,High,Bad,200.0,2.6,1.0,2.7,3.6
15,7,male,25,3.45672011375,C,yes,Defect,Low,Bad,150.0,2.6,1.0,2.7,3.6
16,7,male,25,2.79133009911,B,no,none,Low,Good,150.0,2.6,1.0,2.7,3.6
17,7,male,25,13.4498400688,B,no,none,Low,Good,150.0,2.6,1.0,2.7,3.6
18,7,male,25,1.10446310043,D,yes,Cooperate,High,Good,250.0,2.6,1.0,2.7,3.6
19,7,male,25,0.843775987625,A,yes,Cooperate,High,Bad,350.0,2.6,1.0,2.7,3.6
20,7,male,25,0.674324035645,A,yes,Defect,High,Bad,300.0,2.6,1.0,2.7,3.6
21,7,male,25,0.871845960617,D,yes,Cooperate,High,Good,400.0,2.6,1.0,2.7,3.6
22,7,male,25,1.94059896469,C,yes,Defect,Low,Bad,350.0,2.6,1.0,2.7,3.6
