,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,4,female,23,4.49879312515,D,yes,Defect,High,Good,-50.0,1.5,0.5,3.0,4.0
1,4,female,23,2.70973801613,B,no,none,Low,Good,-50.0,1.5,0.5,3.0,4.0
2,4,female,23,4.04791998863,C,no,none,Low,Bad,-50.0,1.5,0.5,3.0,4.0
3,4,female,23,2.14090514183,A,yes,Defect,High,Bad,-100.0,1.5,0.5,3.0,4.0
4,4,female,23,2.96798205376,A,no,none,High,Bad,-100.0,1.5,0.5,3.0,4.0
5,4,female,23,2.69899511337,B,yes,Defect,Low,Good,-150.0,1.5,0.5,3.0,4.0
6,4,female,23,3.75967907906,D,yes,Cooperate,High,Good,-50.0,1.5,0.5,3.0,4.0
7,4,female,23,3.28029799461,A,yes,Defect,High,Bad,-100.0,1.5,0.5,3.0,4.0
8,4,female,23,1.85575509071,B,no,none,Low,Good,-100.0,1.5,0.5,3.0,4.0
9,4,female,23,1.5720000267,A,yes,Defect,High,Bad,-150.0,1.5,0.5,3.0,4.0
10,4,female,23,1.44422578812,B,no,none,Low,Good,-150.0,1.5,0.5,3.0,4.0
11,4,female,23,3.6105017662,D,yes,Defect,High,Good,-200.0,1.5,0.5,3.0,4.0
12,4,female,23,2.6940741539,D,yes,Cooperate,High,Good,-100.0,1.5,0.5,3.0,4.0
13,4,female,23,2.47927689552,B,yes,Cooperate,Low,Good,0.0,1.5,0.5,3.0,4.0
14,4,female,23,2.57873511314,A,no,none,High,Bad,0.0,1.5,0.5,3.0,4.0
15,4,female,23,4.05714702606,C,no,none,Low,Bad,0.0,1.5,0.5,3.0,4.0
16,4,female,23,2.38870096207,A,yes,Defect,High,Bad,-50.0,1.5,0.5,3.0,4.0
17,4,female,23,3.41485881805,C,yes,Defect,Low,Bad,-100.0,1.5,0.5,3.0,4.0
18,4,female,23,2.33101606369,C,yes,Cooperate,Low,Bad,0.0,1.5,0.5,3.0,4.0
19,4,female,23,3.96602082253,A,no,none,High,Bad,0.0,1.5,0.5,3.0,4.0
20,4,female,23,1.70278406143,D,yes,Cooperate,High,Good,100.0,1.5,0.5,3.0,4.0
21,4,female,23,2.3536260128,B,no,none,Low,Good,100.0,1.5,0.5,3.0,4.0
22,4,female,23,1.10373687744,C,yes,Defect,Low,Bad,50.0,1.5,0.5,3.0,4.0
23,4,female,23,3.05924105644,B,yes,Cooperate,Low,Good,150.0,1.5,0.5,3.0,4.0
24,4,female,23,2.16323900223,C,no,none,Low,Bad,150.0,1.5,0.5,3.0,4.0
25,4,female,23,2.26840496063,A,no,none,High,Bad,150.0,1.5,0.5,3.0,4.0
26,4,female,23,0.905977010727,D,yes,Cooperate,High,Good,250.0,1.5,0.5,3.0,4.0
27,4,female,23,2.20932507515,C,yes,Defect,Low,Bad,200.0,1.5,0.5,3.0,4.0
28,4,female,23,2.16000413895,A,yes,Defect,High,Bad,150.0,1.5,0.5,3.0,4.0
29,4,female,23,5.35801291466,C,yes,Defect,Low,Bad,100.0,1.5,0.5,3.0,4.0
30,4,female,23,1.68949604034,C,yes,Cooperate,Low,Bad,200.0,1.5,0.5,3.0,4.0
