,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,41,male,21,5.82589197159,C,no,none,Low,Bad,0.0,2.0,1.7,3.8,2.9
1,41,male,21,7.17482089996,C,no,none,Low,Bad,0.0,2.0,1.7,3.8,2.9
2,41,male,21,3.0514318943,C,no,none,Low,Bad,0.0,2.0,1.7,3.8,2.9
3,41,male,21,4.36148905754,C,no,none,Low,Bad,0.0,2.0,1.7,3.8,2.9
4,41,male,21,1.6555519104,C,no,none,Low,Bad,0.0,2.0,1.7,3.8,2.9
5,41,male,21,2.52676105499,D,yes,Cooperate,High,Good,100.0,2.0,1.7,3.8,2.9
6,41,male,21,7.62023997307,B,no,none,Low,Good,100.0,2.0,1.7,3.8,2.9
7,41,male,21,1.64074587822,D,yes,Cooperate,High,Good,200.0,2.0,1.7,3.8,2.9
8,41,male,21,1.38475108147,D,yes,Defect,High,Good,150.0,2.0,1.7,3.8,2.9
9,41,male,21,3.44752311707,B,yes,Cooperate,Low,Good,250.0,2.0,1.7,3.8,2.9
10,41,male,21,1.75168704987,D,yes,Cooperate,High,Good,350.0,2.0,1.7,3.8,2.9
11,41,male,21,1.32085585594,D,yes,Cooperate,High,Good,450.0,2.0,1.7,3.8,2.9
12,41,male,21,2.71084094048,C,yes,Cooperate,Low,Bad,550.0,2.0,1.7,3.8,2.9
13,41,male,21,2.83336806297,A,no,none,High,Bad,550.0,2.0,1.7,3.8,2.9
14,41,male,21,1.69270586967,C,yes,Defect,Low,Bad,500.0,2.0,1.7,3.8,2.9
15,41,male,21,1.31156015396,C,yes,Cooperate,Low,Bad,600.0,2.0,1.7,3.8,2.9
16,41,male,21,1.76812887192,B,yes,Defect,Low,Good,550.0,2.0,1.7,3.8,2.9
17,41,male,21,1.59104013443,C,yes,Cooperate,Low,Bad,650.0,2.0,1.7,3.8,2.9
18,41,male,21,3.27707290649,A,yes,Defect,High,Bad,600.0,2.0,1.7,3.8,2.9
19,41,male,21,1.04902911186,A,no,none,High,Bad,600.0,2.0,1.7,3.8,2.9
20,41,male,21,1.13258910179,C,yes,Cooperate,Low,Bad,700.0,2.0,1.7,3.8,2.9
21,41,male,21,1.02385807037,C,yes,Defect,Low,Bad,650.0,2.0,1.7,3.8,2.9
22,41,male,21,1.86065793037,A,yes,Defect,High,Bad,600.0,2.0,1.7,3.8,2.9
23,41,male,21,1.27830696106,C,yes,Cooperate,Low,Bad,700.0,2.0,1.7,3.8,2.9
24,41,male,21,1.19307088852,B,yes,Cooperate,Low,Good,800.0,2.0,1.7,3.8,2.9
25,41,male,21,0.807552099228,A,yes,Defect,High,Bad,750.0,2.0,1.7,3.8,2.9
26,41,male,21,0.710654020309,D,yes,Cooperate,High,Good,850.0,2.0,1.7,3.8,2.9
27,41,male,21,0.887699127197,B,yes,Defect,Low,Good,800.0,2.0,1.7,3.8,2.9
28,41,male,21,0.896917104721,A,yes,Defect,High,Bad,750.0,2.0,1.7,3.8,2.9
29,41,male,21,0.721935987473,B,yes,Defect,Low,Good,700.0,2.0,1.7,3.8,2.9
30,41,male,21,0.68813085556,A,yes,Defect,High,Bad,650.0,2.0,1.7,3.8,2.9
31,41,male,21,1.32199406624,B,yes,Cooperate,Low,Good,750.0,2.0,1.7,3.8,2.9
32,41,male,21,0.806986093521,A,yes,Defect,High,Bad,700.0,2.0,1.7,3.8,2.9
33,41,male,21,1.10819101334,A,yes,Defect,High,Bad,650.0,2.0,1.7,3.8,2.9
34,41,male,21,0.406167984009,D,yes,Cooperate,High,Good,750.0,2.0,1.7,3.8,2.9
35,41,male,21,0.295377016068,B,yes,Cooperate,Low,Good,850.0,2.0,1.7,3.8,2.9
36,41,male,21,1.20909190178,D,yes,Cooperate,High,Good,950.0,2.0,1.7,3.8,2.9
37,41,male,21,1.16409897804,A,yes,Defect,High,Bad,900.0,2.0,1.7,3.8,2.9
38,41,male,21,0.875680208206,C,yes,Defect,Low,Bad,850.0,2.0,1.7,3.8,2.9
39,41,male,21,0.441753864288,D,no,none,High,Good,850.0,2.0,1.7,3.8,2.9
40,41,male,21,0.530512094498,A,yes,Cooperate,High,Bad,950.0,2.0,1.7,3.8,2.9
41,41,male,21,0.87145614624,B,yes,Defect,Low,Good,900.0,2.0,1.7,3.8,2.9
42,41,male,21,0.717472791672,A,yes,Cooperate,High,Bad,1000.0,2.0,1.7,3.8,2.9
43,41,male,21,8.40240383148,B,yes,Cooperate,Low,Good,1100.0,2.0,1.7,3.8,2.9
44,41,male,21,0.855180978775,A,yes,Cooperate,High,Bad,1200.0,2.0,1.7,3.8,2.9
45,41,male,21,1.16695404053,B,yes,Defect,Low,Good,1150.0,2.0,1.7,3.8,2.9
46,41,male,21,0.701773881912,A,yes,Defect,High,Bad,1100.0,2.0,1.7,3.8,2.9
47,41,male,21,0.453550100327,B,yes,Defect,Low,Good,1050.0,2.0,1.7,3.8,2.9
48,41,male,21,0.576547861099,B,yes,Defect,Low,Good,1000.0,2.0,1.7,3.8,2.9
49,41,male,21,0.301290035248,A,yes,Cooperate,High,Bad,1100.0,2.0,1.7,3.8,2.9
50,41,male,21,0.524929046631,C,yes,Defect,Low,Bad,1050.0,2.0,1.7,3.8,2.9
51,41,male,21,0.383005142212,C,yes,Cooperate,Low,Bad,1150.0,2.0,1.7,3.8,2.9
52,41,male,21,0.594951868057,B,yes,Defect,Low,Good,1100.0,2.0,1.7,3.8,2.9
53,41,male,21,0.503905773163,C,yes,Defect,Low,Bad,1050.0,2.0,1.7,3.8,2.9
54,41,male,21,0.247858047485,A,yes,Defect,High,Bad,1000.0,2.0,1.7,3.8,2.9
55,41,male,21,0.411705970764,A,yes,Defect,High,Bad,950.0,2.0,1.7,3.8,2.9
56,41,male,21,0.602798938751,A,yes,Cooperate,High,Bad,1050.0,2.0,1.7,3.8,2.9
57,41,male,21,0.663302183151,D,yes,Defect,High,Good,1000.0,2.0,1.7,3.8,2.9
58,41,male,21,0.49670290947,A,yes,Defect,High,Bad,950.0,2.0,1.7,3.8,2.9
59,41,male,21,1.01473402977,D,yes,Cooperate,High,Good,1050.0,2.0,1.7,3.8,2.9
60,41,male,21,0.963372945786,D,yes,Cooperate,High,Good,1150.0,2.0,1.7,3.8,2.9
61,41,male,21,0.894453048706,D,yes,Cooperate,High,Good,1250.0,2.0,1.7,3.8,2.9
62,41,male,21,0.881381034851,B,no,none,Low,Good,1250.0,2.0,1.7,3.8,2.9
63,41,male,21,0.853596925735,A,yes,Cooperate,High,Bad,1350.0,2.0,1.7,3.8,2.9
64,41,male,21,0.767236948013,D,yes,Defect,High,Good,1300.0,2.0,1.7,3.8,2.9
65,41,male,21,1.0565290451,B,yes,Cooperate,Low,Good,1400.0,2.0,1.7,3.8,2.9
66,41,male,21,2.62392401695,B,no,none,Low,Good,1400.0,2.0,1.7,3.8,2.9
67,41,male,21,1.28090810776,D,yes,Defect,High,Good,1350.0,2.0,1.7,3.8,2.9
68,41,male,21,1.01960396767,C,yes,Defect,Low,Bad,1300.0,2.0,1.7,3.8,2.9
69,41,male,21,0.552428007126,C,yes,Defect,Low,Bad,1250.0,2.0,1.7,3.8,2.9
70,41,male,21,0.961118936539,D,yes,Cooperate,High,Good,1350.0,2.0,1.7,3.8,2.9
71,41,male,21,0.243185997009,D,yes,Cooperate,High,Good,1450.0,2.0,1.7,3.8,2.9
72,41,male,21,0.661618947983,B,yes,Cooperate,Low,Good,1550.0,2.0,1.7,3.8,2.9
73,41,male,21,0.859612941742,C,yes,Defect,Low,Bad,1500.0,2.0,1.7,3.8,2.9
74,41,male,21,1.55904793739,D,yes,Cooperate,High,Good,1600.0,2.0,1.7,3.8,2.9
75,41,male,21,0.655764818192,A,yes,Defect,High,Bad,1550.0,2.0,1.7,3.8,2.9
76,41,male,21,0.472838878632,C,yes,Defect,Low,Bad,1500.0,2.0,1.7,3.8,2.9
77,41,male,21,0.416529893875,D,yes,Cooperate,High,Good,1600.0,2.0,1.7,3.8,2.9
78,41,male,21,0.506268978119,A,yes,Defect,High,Bad,1550.0,2.0,1.7,3.8,2.9
79,41,male,21,0.156288146973,B,yes,Cooperate,Low,Good,1650.0,2.0,1.7,3.8,2.9
80,41,male,21,0.638705015182,B,yes,Cooperate,Low,Good,1750.0,2.0,1.7,3.8,2.9
81,41,male,21,0.2846159935,C,yes,Defect,Low,Bad,1700.0,2.0,1.7,3.8,2.9
82,41,male,21,0.135464906693,C,yes,Defect,Low,Bad,1650.0,2.0,1.7,3.8,2.9
83,41,male,21,0.196475028992,B,yes,Defect,Low,Good,1600.0,2.0,1.7,3.8,2.9
84,41,male,21,0.191890954971,A,yes,Cooperate,High,Bad,1700.0,2.0,1.7,3.8,2.9
85,41,male,21,0.449010848999,D,yes,Cooperate,High,Good,1800.0,2.0,1.7,3.8,2.9
86,41,male,21,0.296880960464,B,yes,Cooperate,Low,Good,1900.0,2.0,1.7,3.8,2.9
87,41,male,21,0.587261199951,C,yes,Defect,Low,Bad,1850.0,2.0,1.7,3.8,2.9
88,41,male,21,0.168810844421,B,yes,Cooperate,Low,Good,1950.0,2.0,1.7,3.8,2.9
89,41,male,21,0.30552482605,A,yes,Cooperate,High,Bad,2050.0,2.0,1.7,3.8,2.9
90,41,male,21,0.617475986481,A,yes,Defect,High,Bad,2000.0,2.0,1.7,3.8,2.9
91,41,male,21,0.131110906601,B,yes,Cooperate,Low,Good,2100.0,2.0,1.7,3.8,2.9
92,41,male,21,0.230567932129,A,yes,Cooperate,High,Bad,2200.0,2.0,1.7,3.8,2.9
93,41,male,21,0.140307188034,D,yes,Cooperate,High,Good,2300.0,2.0,1.7,3.8,2.9
94,41,male,21,0.310340166092,A,yes,Defect,High,Bad,2250.0,2.0,1.7,3.8,2.9
95,41,male,21,0.145896911621,B,yes,Cooperate,Low,Good,2350.0,2.0,1.7,3.8,2.9
96,41,male,21,0.253263950348,B,yes,Cooperate,Low,Good,2450.0,2.0,1.7,3.8,2.9
97,41,male,21,11.2617089748,B,yes,Cooperate,Low,Good,2550.0,2.0,1.7,3.8,2.9
98,41,male,21,0.150735855103,D,yes,Defect,High,Good,2500.0,2.0,1.7,3.8,2.9
99,41,male,21,0.15963101387,D,yes,Cooperate,High,Good,2600.0,2.0,1.7,3.8,2.9
100,41,male,21,0.177476167679,C,yes,Defect,Low,Bad,2550.0,2.0,1.7,3.8,2.9
101,41,male,21,0.186807155609,C,yes,Defect,Low,Bad,2500.0,2.0,1.7,3.8,2.9
102,41,male,21,0.185429811478,B,yes,Cooperate,Low,Good,2600.0,2.0,1.7,3.8,2.9
103,41,male,21,0.169971942902,D,yes,Cooperate,High,Good,2700.0,2.0,1.7,3.8,2.9
104,41,male,21,0.187501907349,A,yes,Cooperate,High,Bad,2800.0,2.0,1.7,3.8,2.9
105,41,male,21,0.203382015228,C,yes,Defect,Low,Bad,2750.0,2.0,1.7,3.8,2.9
106,41,male,21,0.210247993469,D,yes,Cooperate,High,Good,2850.0,2.0,1.7,3.8,2.9
107,41,male,21,0.208097934723,D,yes,Cooperate,High,Good,2950.0,2.0,1.7,3.8,2.9
108,41,male,21,0.205776929855,D,yes,Cooperate,High,Good,3050.0,2.0,1.7,3.8,2.9
109,41,male,21,0.204262018204,B,yes,Cooperate,Low,Good,3150.0,2.0,1.7,3.8,2.9
110,41,male,21,0.227317094803,D,yes,Cooperate,High,Good,3250.0,2.0,1.7,3.8,2.9
111,41,male,21,0.234542131424,D,yes,Cooperate,High,Good,3350.0,2.0,1.7,3.8,2.9
112,41,male,21,0.199666976929,A,yes,Defect,High,Bad,3300.0,2.0,1.7,3.8,2.9
113,41,male,21,0.238607883453,A,yes,Defect,High,Bad,3250.0,2.0,1.7,3.8,2.9
114,41,male,21,0.234565973282,C,yes,Defect,Low,Bad,3200.0,2.0,1.7,3.8,2.9
115,41,male,21,0.238901138306,C,yes,Defect,Low,Bad,3150.0,2.0,1.7,3.8,2.9
116,41,male,21,0.227207899094,D,yes,Cooperate,High,Good,3250.0,2.0,1.7,3.8,2.9
117,41,male,21,0.215001106262,C,yes,Defect,Low,Bad,3200.0,2.0,1.7,3.8,2.9
118,41,male,21,0.236754894257,B,yes,Defect,Low,Good,3150.0,2.0,1.7,3.8,2.9
119,41,male,21,0.239567995071,C,yes,Defect,Low,Bad,3100.0,2.0,1.7,3.8,2.9
