,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,19,female,23,2.97084540175,B,no,none,Low,Good,0.0,1.0,2.0,2.0,4.0
1,19,female,23,2.31015461262,A,yes,Defect,High,Bad,-50.0,1.0,2.0,2.0,4.0
2,19,female,23,2.23632051943,C,no,none,Low,Bad,-50.0,1.0,2.0,2.0,4.0
3,19,female,23,5.11071932227,A,yes,Defect,High,Bad,-100.0,1.0,2.0,2.0,4.0
4,19,female,23,2.99800370726,B,no,none,Low,Good,-100.0,1.0,2.0,2.0,4.0
5,19,female,23,3.68609348603,B,no,none,Low,Good,-100.0,1.0,2.0,2.0,4.0
6,19,female,23,2.88918368562,C,no,none,Low,Bad,-100.0,1.0,2.0,2.0,4.0
7,19,female,23,1.42560088925,A,no,none,High,Bad,-100.0,1.0,2.0,2.0,4.0
8,19,female,23,7.11359213635,B,no,none,Low,Good,-100.0,1.0,2.0,2.0,4.0
9,19,female,23,5.75828487149,C,no,none,Low,Bad,-100.0,1.0,2.0,2.0,4.0
10,19,female,23,2.66623216936,C,no,none,Low,Bad,-100.0,1.0,2.0,2.0,4.0
11,19,female,23,2.16745714385,B,yes,Cooperate,Low,Good,0.0,1.0,2.0,2.0,4.0
12,19,female,23,2.90678749797,C,yes,Defect,Low,Bad,-50.0,1.0,2.0,2.0,4.0
13,19,female,23,2.03982475731,B,yes,Defect,Low,Good,-100.0,1.0,2.0,2.0,4.0
14,19,female,23,4.42224875963,D,yes,Cooperate,High,Good,0.0,1.0,2.0,2.0,4.0
15,19,female,23,3.02427676726,C,no,none,Low,Bad,0.0,1.0,2.0,2.0,4.0
16,19,female,23,1.25096632885,B,yes,Cooperate,Low,Good,100.0,1.0,2.0,2.0,4.0
17,19,female,23,1.96690875351,D,yes,Defect,High,Good,50.0,1.0,2.0,2.0,4.0
18,19,female,23,1.86662147211,A,no,none,High,Bad,50.0,1.0,2.0,2.0,4.0
19,19,female,23,4.78656859344,D,yes,Cooperate,High,Good,150.0,1.0,2.0,2.0,4.0
20,19,female,23,3.92713531478,D,no,none,High,Good,150.0,1.0,2.0,2.0,4.0
21,19,female,23,1.55032402551,D,yes,Cooperate,High,Good,250.0,1.0,2.0,2.0,4.0
22,19,female,23,1.24158016065,D,no,none,High,Good,250.0,1.0,2.0,2.0,4.0
23,19,female,23,1.04802546633,D,yes,Cooperate,High,Good,350.0,1.0,2.0,2.0,4.0
24,19,female,23,2.58891662373,B,yes,Cooperate,Low,Good,450.0,1.0,2.0,2.0,4.0
25,19,female,23,2.85628539699,D,no,none,High,Good,450.0,1.0,2.0,2.0,4.0
26,19,female,23,2.59435280086,A,no,none,High,Bad,450.0,1.0,2.0,2.0,4.0
27,19,female,23,1.60544223273,A,no,none,High,Bad,450.0,1.0,2.0,2.0,4.0
28,19,female,23,0.667727079584,A,no,none,High,Bad,450.0,1.0,2.0,2.0,4.0
29,19,female,23,1.92965351748,D,no,none,High,Good,450.0,1.0,2.0,2.0,4.0
30,19,female,23,3.78688368952,A,no,none,High,Bad,450.0,1.0,2.0,2.0,4.0
31,19,female,23,1.58159038331,B,yes,Defect,Low,Good,400.0,1.0,2.0,2.0,4.0
32,19,female,23,2.41657241154,C,no,none,Low,Bad,400.0,1.0,2.0,2.0,4.0
33,19,female,23,1.44047301361,A,no,none,High,Bad,400.0,1.0,2.0,2.0,4.0
34,19,female,23,1.13832358622,A,no,none,High,Bad,400.0,1.0,2.0,2.0,4.0
35,19,female,23,1.47819524872,B,yes,Cooperate,Low,Good,500.0,1.0,2.0,2.0,4.0
36,19,female,23,2.51031041583,C,no,none,Low,Bad,500.0,1.0,2.0,2.0,4.0
37,19,female,23,1.6027372304,A,no,none,High,Bad,500.0,1.0,2.0,2.0,4.0
38,19,female,23,5.94515018896,D,yes,Cooperate,High,Good,600.0,1.0,2.0,2.0,4.0
39,19,female,23,2.37779968511,A,no,none,High,Bad,600.0,1.0,2.0,2.0,4.0
40,19,female,23,1.19741128557,A,yes,Defect,High,Bad,550.0,1.0,2.0,2.0,4.0
41,19,female,23,2.9772853703,A,yes,Defect,High,Bad,500.0,1.0,2.0,2.0,4.0
42,19,female,23,1.97862375886,C,no,none,Low,Bad,500.0,1.0,2.0,2.0,4.0
43,19,female,23,1.67171709915,B,yes,Cooperate,Low,Good,600.0,1.0,2.0,2.0,4.0
44,19,female,23,3.12547957213,B,no,none,Low,Good,600.0,1.0,2.0,2.0,4.0
45,19,female,23,3.0991131123,D,no,none,High,Good,600.0,1.0,2.0,2.0,4.0
46,19,female,23,1.05289046768,B,no,none,Low,Good,600.0,1.0,2.0,2.0,4.0
47,19,female,23,3.36885947536,D,yes,Defect,High,Good,550.0,1.0,2.0,2.0,4.0
48,19,female,23,1.21307628199,D,yes,Cooperate,High,Good,650.0,1.0,2.0,2.0,4.0
49,19,female,23,2.83638405183,A,no,none,High,Bad,650.0,1.0,2.0,2.0,4.0
