,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,37,male,22,10.9919029545,C,no,none,Low,Bad,0.0,3.4,2.0,2.1,2.6
1,37,male,22,1.46608868262,D,yes,Defect,High,Good,-50.0,3.4,2.0,2.1,2.6
2,37,male,22,5.20359825353,A,yes,Cooperate,High,Bad,50.0,3.4,2.0,2.1,2.6
3,37,male,22,4.10015590585,B,yes,Cooperate,Low,Good,150.0,3.4,2.0,2.1,2.6
4,37,male,22,3.83237709713,B,no,none,Low,Good,150.0,3.4,2.0,2.1,2.6
5,37,male,22,5.14051232365,D,yes,Cooperate,High,Good,250.0,3.4,2.0,2.1,2.6
6,37,male,22,2.69202437428,D,yes,Cooperate,High,Good,350.0,3.4,2.0,2.1,2.6
7,37,male,22,1.43243960317,A,yes,Defect,High,Bad,300.0,3.4,2.0,2.1,2.6
8,37,male,22,1.76980332668,A,yes,Defect,High,Bad,250.0,3.4,2.0,2.1,2.6
9,37,male,22,2.46146231267,C,yes,Defect,Low,Bad,200.0,3.4,2.0,2.1,2.6
10,37,male,22,2.13872951618,A,yes,Defect,High,Bad,150.0,3.4,2.0,2.1,2.6
11,37,male,22,0.999107056719,D,yes,Cooperate,High,Good,250.0,3.4,2.0,2.1,2.6
12,37,male,22,1.23995438806,B,yes,Cooperate,Low,Good,350.0,3.4,2.0,2.1,2.6
13,37,male,22,2.59718969194,C,no,none,Low,Bad,350.0,3.4,2.0,2.1,2.6
14,37,male,22,1.41094430293,B,yes,Defect,Low,Good,300.0,3.4,2.0,2.1,2.6
15,37,male,22,1.7350893867,C,yes,Defect,Low,Bad,250.0,3.4,2.0,2.1,2.6
16,37,male,22,5.36040576574,A,yes,Cooperate,High,Bad,350.0,3.4,2.0,2.1,2.6
17,37,male,22,8.83294673337,D,yes,Defect,High,Good,300.0,3.4,2.0,2.1,2.6
18,37,male,22,2.55704675944,B,yes,Defect,Low,Good,250.0,3.4,2.0,2.1,2.6
19,37,male,22,2.87737784638,C,yes,Cooperate,Low,Bad,350.0,3.4,2.0,2.1,2.6
20,37,male,22,5.9567281737,D,no,none,High,Good,350.0,3.4,2.0,2.1,2.6
21,37,male,22,2.31140114091,B,yes,Cooperate,Low,Good,450.0,3.4,2.0,2.1,2.6
22,37,male,22,0.888669473454,A,yes,Defect,High,Bad,400.0,3.4,2.0,2.1,2.6
23,37,male,22,3.20084039305,C,yes,Defect,Low,Bad,350.0,3.4,2.0,2.1,2.6
24,37,male,22,3.40401680786,B,yes,Cooperate,Low,Good,450.0,3.4,2.0,2.1,2.6
25,37,male,22,1.52492440773,A,yes,Cooperate,High,Bad,550.0,3.4,2.0,2.1,2.6
26,37,male,22,0.593160670265,D,no,none,High,Good,550.0,3.4,2.0,2.1,2.6
27,37,male,22,1.77319343205,B,no,none,Low,Good,550.0,3.4,2.0,2.1,2.6
28,37,male,22,1.18254224032,A,no,none,High,Bad,550.0,3.4,2.0,2.1,2.6
29,37,male,22,1.75842599758,C,yes,Cooperate,Low,Bad,650.0,3.4,2.0,2.1,2.6
30,37,male,22,4.37001055109,B,yes,Defect,Low,Good,600.0,3.4,2.0,2.1,2.6
31,37,male,22,0.471495608159,A,yes,Defect,High,Bad,550.0,3.4,2.0,2.1,2.6
32,37,male,22,2.1204149415,C,yes,Cooperate,Low,Bad,650.0,3.4,2.0,2.1,2.6
33,37,male,22,2.97301515129,B,no,none,Low,Good,650.0,3.4,2.0,2.1,2.6
34,37,male,22,1.19595024562,B,yes,Cooperate,Low,Good,750.0,3.4,2.0,2.1,2.6
35,37,male,22,1.43871278633,A,yes,Defect,High,Bad,700.0,3.4,2.0,2.1,2.6
36,37,male,22,0.971154339597,D,yes,Defect,High,Good,650.0,3.4,2.0,2.1,2.6
37,37,male,22,1.46780990777,A,yes,Defect,High,Bad,600.0,3.4,2.0,2.1,2.6
38,37,male,22,9.26724047681,B,yes,Cooperate,Low,Good,700.0,3.4,2.0,2.1,2.6
39,37,male,22,0.999329266167,D,yes,Defect,High,Good,650.0,3.4,2.0,2.1,2.6
40,37,male,22,0.53060691405,D,yes,Cooperate,High,Good,750.0,3.4,2.0,2.1,2.6
