,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,28,male,20,3.06672811508,C,no,none,Low,Bad,0.0,1.5,1.7,3.7,2.5
1,28,male,20,3.75169181824,A,yes,Defect,High,Bad,-50.0,1.5,1.7,3.7,2.5
2,28,male,20,7.28350996971,C,no,none,Low,Bad,-50.0,1.5,1.7,3.7,2.5
3,28,male,20,3.56989383698,A,yes,Defect,High,Bad,-100.0,1.5,1.7,3.7,2.5
4,28,male,20,5.48272013664,A,no,none,High,Bad,-100.0,1.5,1.7,3.7,2.5
5,28,male,20,5.59125614166,A,no,none,High,Bad,-100.0,1.5,1.7,3.7,2.5
6,28,male,20,4.80220103264,A,yes,Defect,High,Bad,-150.0,1.5,1.7,3.7,2.5
7,28,male,20,3.35122394562,B,no,none,Low,Good,-150.0,1.5,1.7,3.7,2.5
8,28,male,20,3.34580588341,A,no,none,High,Bad,-150.0,1.5,1.7,3.7,2.5
9,28,male,20,4.27050614357,A,yes,Defect,High,Bad,-200.0,1.5,1.7,3.7,2.5
10,28,male,20,3.7744410038,D,yes,Cooperate,High,Good,-100.0,1.5,1.7,3.7,2.5
11,28,male,20,7.10366916656,A,no,none,High,Bad,-100.0,1.5,1.7,3.7,2.5
12,28,male,20,2.26142191887,A,no,none,High,Bad,-100.0,1.5,1.7,3.7,2.5
13,28,male,20,1.03705501556,D,yes,Cooperate,High,Good,0.0,1.5,1.7,3.7,2.5
14,28,male,20,1.28595399857,A,no,none,High,Bad,0.0,1.5,1.7,3.7,2.5
15,28,male,20,1.11132597923,D,yes,Cooperate,High,Good,100.0,1.5,1.7,3.7,2.5
16,28,male,20,1.19776797295,D,yes,Cooperate,High,Good,200.0,1.5,1.7,3.7,2.5
17,28,male,20,1.41247606277,A,no,none,High,Bad,200.0,1.5,1.7,3.7,2.5
18,28,male,20,0.764149904251,D,yes,Cooperate,High,Good,300.0,1.5,1.7,3.7,2.5
19,28,male,20,1.26745200157,B,no,none,Low,Good,300.0,1.5,1.7,3.7,2.5
20,28,male,20,0.880503177643,D,yes,Cooperate,High,Good,400.0,1.5,1.7,3.7,2.5
21,28,male,20,1.16431212425,A,no,none,High,Bad,400.0,1.5,1.7,3.7,2.5
22,28,male,20,1.06969499588,B,no,none,Low,Good,400.0,1.5,1.7,3.7,2.5
23,28,male,20,0.689024925232,D,yes,Defect,High,Good,350.0,1.5,1.7,3.7,2.5
24,28,male,20,1.87585783005,D,yes,Cooperate,High,Good,450.0,1.5,1.7,3.7,2.5
25,28,male,20,0.888827800751,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
26,28,male,20,0.652331113815,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
27,28,male,20,0.991681814194,A,no,none,High,Bad,450.0,1.5,1.7,3.7,2.5
28,28,male,20,0.631814002991,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
29,28,male,20,0.772439002991,A,no,none,High,Bad,450.0,1.5,1.7,3.7,2.5
30,28,male,20,0.804764986038,D,yes,Defect,High,Good,400.0,1.5,1.7,3.7,2.5
31,28,male,20,0.690400123596,B,no,none,Low,Good,400.0,1.5,1.7,3.7,2.5
32,28,male,20,1.95815205574,D,yes,Cooperate,High,Good,500.0,1.5,1.7,3.7,2.5
33,28,male,20,0.792061090469,A,no,none,High,Bad,500.0,1.5,1.7,3.7,2.5
34,28,male,20,0.823743104935,D,yes,Defect,High,Good,450.0,1.5,1.7,3.7,2.5
35,28,male,20,1.29334688187,D,yes,Cooperate,High,Good,550.0,1.5,1.7,3.7,2.5
36,28,male,20,0.817095041275,D,yes,Defect,High,Good,500.0,1.5,1.7,3.7,2.5
37,28,male,20,1.13390398026,B,no,none,Low,Good,500.0,1.5,1.7,3.7,2.5
38,28,male,20,0.576890945435,B,no,none,Low,Good,500.0,1.5,1.7,3.7,2.5
39,28,male,20,1.07297205925,A,no,none,High,Bad,500.0,1.5,1.7,3.7,2.5
40,28,male,20,1.04375004768,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
41,28,male,20,1.2895219326,C,yes,Cooperate,Low,Bad,600.0,1.5,1.7,3.7,2.5
42,28,male,20,1.28017497063,A,no,none,High,Bad,600.0,1.5,1.7,3.7,2.5
43,28,male,20,0.820120096207,A,no,none,High,Bad,600.0,1.5,1.7,3.7,2.5
44,28,male,20,1.0095500946,C,yes,Defect,Low,Bad,550.0,1.5,1.7,3.7,2.5
45,28,male,20,1.31568789482,B,no,none,Low,Good,550.0,1.5,1.7,3.7,2.5
46,28,male,20,0.711086988449,B,no,none,Low,Good,550.0,1.5,1.7,3.7,2.5
47,28,male,20,1.25733804703,C,yes,Defect,Low,Bad,500.0,1.5,1.7,3.7,2.5
48,28,male,20,1.03169393539,B,no,none,Low,Good,500.0,1.5,1.7,3.7,2.5
49,28,male,20,0.614090204239,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
50,28,male,20,0.547542095184,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
51,28,male,20,0.842087030411,D,yes,Defect,High,Good,450.0,1.5,1.7,3.7,2.5
52,28,male,20,2.27969002724,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
53,28,male,20,2.85263299942,C,no,none,Low,Bad,450.0,1.5,1.7,3.7,2.5
54,28,male,20,0.772895097733,C,no,none,Low,Bad,450.0,1.5,1.7,3.7,2.5
55,28,male,20,1.07614302635,D,yes,Defect,High,Good,400.0,1.5,1.7,3.7,2.5
56,28,male,20,1.9833791256,D,no,none,High,Good,400.0,1.5,1.7,3.7,2.5
57,28,male,20,1.71327805519,C,no,none,Low,Bad,400.0,1.5,1.7,3.7,2.5
58,28,male,20,1.4594168663,B,yes,Defect,Low,Good,350.0,1.5,1.7,3.7,2.5
59,28,male,20,1.35387992859,B,yes,Defect,Low,Good,300.0,1.5,1.7,3.7,2.5
60,28,male,20,1.21992707253,D,yes,Defect,High,Good,250.0,1.5,1.7,3.7,2.5
61,28,male,20,0.779905080795,D,no,none,High,Good,250.0,1.5,1.7,3.7,2.5
62,28,male,20,0.71547293663,C,no,none,Low,Bad,250.0,1.5,1.7,3.7,2.5
63,28,male,20,0.534271001816,C,no,none,Low,Bad,250.0,1.5,1.7,3.7,2.5
64,28,male,20,0.967217922211,A,yes,Defect,High,Bad,200.0,1.5,1.7,3.7,2.5
65,28,male,20,2.92208003998,A,no,none,High,Bad,200.0,1.5,1.7,3.7,2.5
66,28,male,20,1.33798694611,B,no,none,Low,Good,200.0,1.5,1.7,3.7,2.5
67,28,male,20,7.61020803452,C,no,none,Low,Bad,200.0,1.5,1.7,3.7,2.5
68,28,male,20,0.966237068176,A,yes,Defect,High,Bad,150.0,1.5,1.7,3.7,2.5
69,28,male,20,1.06328892708,D,yes,Cooperate,High,Good,250.0,1.5,1.7,3.7,2.5
70,28,male,20,1.07469892502,B,no,none,Low,Good,250.0,1.5,1.7,3.7,2.5
71,28,male,20,1.91857790947,A,yes,Cooperate,High,Bad,350.0,1.5,1.7,3.7,2.5
72,28,male,20,1.13210701942,A,yes,Defect,High,Bad,300.0,1.5,1.7,3.7,2.5
73,28,male,20,0.672206163406,B,no,none,Low,Good,300.0,1.5,1.7,3.7,2.5
74,28,male,20,0.69216299057,C,yes,Defect,Low,Bad,250.0,1.5,1.7,3.7,2.5
75,28,male,20,0.614373922348,D,no,none,High,Good,250.0,1.5,1.7,3.7,2.5
76,28,male,20,0.676247119904,C,yes,Cooperate,Low,Bad,350.0,1.5,1.7,3.7,2.5
77,28,male,20,0.942995786667,D,yes,Cooperate,High,Good,450.0,1.5,1.7,3.7,2.5
78,28,male,20,0.895424127579,A,yes,Defect,High,Bad,400.0,1.5,1.7,3.7,2.5
79,28,male,20,0.762218952179,C,no,none,Low,Bad,400.0,1.5,1.7,3.7,2.5
80,28,male,20,0.617093086243,D,yes,Cooperate,High,Good,500.0,1.5,1.7,3.7,2.5
81,28,male,20,0.733996152878,A,yes,Defect,High,Bad,450.0,1.5,1.7,3.7,2.5
82,28,male,20,0.710067033768,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
83,28,male,20,0.528589010239,C,yes,Defect,Low,Bad,400.0,1.5,1.7,3.7,2.5
84,28,male,20,0.728002071381,B,no,none,Low,Good,400.0,1.5,1.7,3.7,2.5
85,28,male,20,0.544775009155,D,yes,Cooperate,High,Good,500.0,1.5,1.7,3.7,2.5
86,28,male,20,1.13613390923,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
87,28,male,20,3.88868999481,B,no,none,Low,Good,500.0,1.5,1.7,3.7,2.5
88,28,male,20,0.904165029526,B,no,none,Low,Good,500.0,1.5,1.7,3.7,2.5
89,28,male,20,1.04048895836,A,yes,Defect,High,Bad,450.0,1.5,1.7,3.7,2.5
90,28,male,20,1.04117202759,D,yes,Cooperate,High,Good,550.0,1.5,1.7,3.7,2.5
91,28,male,20,1.5372440815,C,no,none,Low,Bad,550.0,1.5,1.7,3.7,2.5
92,28,male,20,0.932431936264,D,yes,Defect,High,Good,500.0,1.5,1.7,3.7,2.5
93,28,male,20,2.14528989792,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
94,28,male,20,1.5014898777,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
95,28,male,20,1.11599493027,C,yes,Cooperate,Low,Bad,600.0,1.5,1.7,3.7,2.5
96,28,male,20,1.05242300034,C,yes,Defect,Low,Bad,550.0,1.5,1.7,3.7,2.5
97,28,male,20,1.25580382347,B,no,none,Low,Good,550.0,1.5,1.7,3.7,2.5
98,28,male,20,0.924101114273,B,no,none,Low,Good,550.0,1.5,1.7,3.7,2.5
99,28,male,20,0.820564031601,B,no,none,Low,Good,550.0,1.5,1.7,3.7,2.5
100,28,male,20,1.14954590797,A,yes,Defect,High,Bad,500.0,1.5,1.7,3.7,2.5
101,28,male,20,0.617667913437,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
102,28,male,20,0.99729013443,C,yes,Defect,Low,Bad,450.0,1.5,1.7,3.7,2.5
103,28,male,20,0.789385795593,D,no,none,High,Good,450.0,1.5,1.7,3.7,2.5
104,28,male,20,0.72896695137,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
105,28,male,20,0.446155071259,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
106,28,male,20,0.744674921036,B,no,none,Low,Good,450.0,1.5,1.7,3.7,2.5
107,28,male,20,1.20439600945,A,yes,Defect,High,Bad,400.0,1.5,1.7,3.7,2.5
108,28,male,20,0.967561006546,C,no,none,Low,Bad,400.0,1.5,1.7,3.7,2.5
109,28,male,20,1.36669206619,D,yes,Cooperate,High,Good,500.0,1.5,1.7,3.7,2.5
110,28,male,20,0.814221143723,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
111,28,male,20,0.472779989243,C,no,none,Low,Bad,500.0,1.5,1.7,3.7,2.5
112,28,male,20,0.726232051849,D,yes,Cooperate,High,Good,600.0,1.5,1.7,3.7,2.5
113,28,male,20,1.08887505531,D,yes,Cooperate,High,Good,700.0,1.5,1.7,3.7,2.5
114,28,male,20,0.788871049881,C,no,none,Low,Bad,700.0,1.5,1.7,3.7,2.5
115,28,male,20,0.463147163391,B,no,none,Low,Good,700.0,1.5,1.7,3.7,2.5
116,28,male,20,1.57101297379,B,yes,Cooperate,Low,Good,800.0,1.5,1.7,3.7,2.5
117,28,male,20,1.38986086845,A,yes,Defect,High,Bad,750.0,1.5,1.7,3.7,2.5
118,28,male,20,1.71176791191,D,yes,Cooperate,High,Good,850.0,1.5,1.7,3.7,2.5
119,28,male,20,1.52388119698,A,no,none,High,Bad,850.0,1.5,1.7,3.7,2.5
