,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,27,male,20,8.09458518028,D,yes,Cooperate,High,Good,100.0,2.9,2.2,1.4,3.9
1,27,male,20,3.98963809013,D,yes,Cooperate,High,Good,200.0,2.9,2.2,1.4,3.9
2,27,male,20,3.49553108215,B,no,none,Low,Good,200.0,2.9,2.2,1.4,3.9
3,27,male,20,3.94673800468,D,yes,Cooperate,High,Good,300.0,2.9,2.2,1.4,3.9
4,27,male,20,2.4087240696,A,yes,Defect,High,Bad,250.0,2.9,2.2,1.4,3.9
5,27,male,20,3.6774559021,A,no,none,High,Bad,250.0,2.9,2.2,1.4,3.9
6,27,male,20,1.71465396881,C,no,none,Low,Bad,250.0,2.9,2.2,1.4,3.9
7,27,male,20,1.59572505951,D,yes,Defect,High,Good,200.0,2.9,2.2,1.4,3.9
8,27,male,20,6.29879999161,D,yes,Cooperate,High,Good,300.0,2.9,2.2,1.4,3.9
9,27,male,20,4.19979405403,C,yes,Defect,Low,Bad,250.0,2.9,2.2,1.4,3.9
10,27,male,20,3.16463708878,B,no,none,Low,Good,250.0,2.9,2.2,1.4,3.9
11,27,male,20,1.53405594826,D,yes,Cooperate,High,Good,350.0,2.9,2.2,1.4,3.9
12,27,male,20,9.57716083527,C,yes,Defect,Low,Bad,300.0,2.9,2.2,1.4,3.9
13,27,male,20,1.58980798721,A,yes,Cooperate,High,Bad,400.0,2.9,2.2,1.4,3.9
14,27,male,20,2.82254695892,A,no,none,High,Bad,400.0,2.9,2.2,1.4,3.9
15,27,male,20,2.09857296944,D,yes,Defect,High,Good,350.0,2.9,2.2,1.4,3.9
16,27,male,20,22.8066160679,B,no,none,Low,Good,350.0,2.9,2.2,1.4,3.9
17,27,male,20,4.72754812241,C,yes,Defect,Low,Bad,300.0,2.9,2.2,1.4,3.9
18,27,male,20,1.48607993126,A,yes,Cooperate,High,Bad,400.0,2.9,2.2,1.4,3.9
19,27,male,20,1.27221798897,D,yes,Defect,High,Good,350.0,2.9,2.2,1.4,3.9
20,27,male,20,2.3697488308,D,yes,Cooperate,High,Good,450.0,2.9,2.2,1.4,3.9
21,27,male,20,11.3596329689,D,yes,Defect,High,Good,400.0,2.9,2.2,1.4,3.9
22,27,male,20,2.25677514076,C,yes,Defect,Low,Bad,350.0,2.9,2.2,1.4,3.9
23,27,male,20,2.39325094223,A,yes,Defect,High,Bad,300.0,2.9,2.2,1.4,3.9
24,27,male,20,1.51141881943,A,yes,Defect,High,Bad,250.0,2.9,2.2,1.4,3.9
25,27,male,20,2.36527991295,A,yes,Cooperate,High,Bad,350.0,2.9,2.2,1.4,3.9
26,27,male,20,2.72449493408,D,no,none,High,Good,350.0,2.9,2.2,1.4,3.9
27,27,male,20,8.6612970829,C,no,none,Low,Bad,350.0,2.9,2.2,1.4,3.9
28,27,male,20,1.55656599998,A,yes,Defect,High,Bad,300.0,2.9,2.2,1.4,3.9
29,27,male,20,25.747823,C,no,none,Low,Bad,300.0,2.9,2.2,1.4,3.9
30,27,male,20,2.01089501381,B,yes,Cooperate,Low,Good,400.0,2.9,2.2,1.4,3.9
31,27,male,20,5.88995981216,A,yes,Defect,High,Bad,350.0,2.9,2.2,1.4,3.9
32,27,male,20,1.909304142,D,yes,Defect,High,Good,300.0,2.9,2.2,1.4,3.9
33,27,male,20,1.32786107063,B,yes,Cooperate,Low,Good,400.0,2.9,2.2,1.4,3.9
