,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,22,male,22,3.61040997505,C,no,none,Low,Bad,0.0,2.0,3.0,3.0,2.0
1,22,male,22,3.15204286575,D,yes,Cooperate,High,Good,100.0,2.0,3.0,3.0,2.0
2,22,male,22,2.23145508766,D,yes,Cooperate,High,Good,200.0,2.0,3.0,3.0,2.0
3,22,male,22,2.95611906052,A,yes,Defect,High,Bad,150.0,2.0,3.0,3.0,2.0
4,22,male,22,3.87249493599,A,yes,Defect,High,Bad,100.0,2.0,3.0,3.0,2.0
5,22,male,22,2.4154419899,A,yes,Defect,High,Bad,50.0,2.0,3.0,3.0,2.0
6,22,male,22,0.970851898193,D,no,none,High,Good,50.0,2.0,3.0,3.0,2.0
7,22,male,22,1.94548606873,D,yes,Cooperate,High,Good,150.0,2.0,3.0,3.0,2.0
8,22,male,22,0.953048944473,C,no,none,Low,Bad,150.0,2.0,3.0,3.0,2.0
9,22,male,22,1.17752194405,B,no,none,Low,Good,150.0,2.0,3.0,3.0,2.0
10,22,male,22,0.957906961441,A,yes,Defect,High,Bad,100.0,2.0,3.0,3.0,2.0
11,22,male,22,1.80983781815,B,no,none,Low,Good,100.0,2.0,3.0,3.0,2.0
12,22,male,22,1.49594283104,A,no,none,High,Bad,100.0,2.0,3.0,3.0,2.0
13,22,male,22,0.781999111176,C,no,none,Low,Bad,100.0,2.0,3.0,3.0,2.0
14,22,male,22,0.703709125519,B,no,none,Low,Good,100.0,2.0,3.0,3.0,2.0
15,22,male,22,0.948436021805,D,yes,Defect,High,Good,50.0,2.0,3.0,3.0,2.0
16,22,male,22,1.32484388351,C,yes,Cooperate,Low,Bad,150.0,2.0,3.0,3.0,2.0
17,22,male,22,0.808915138245,B,yes,Cooperate,Low,Good,250.0,2.0,3.0,3.0,2.0
18,22,male,22,0.929250955582,A,yes,Cooperate,High,Bad,350.0,2.0,3.0,3.0,2.0
19,22,male,22,0.882192134857,A,yes,Cooperate,High,Bad,450.0,2.0,3.0,3.0,2.0
20,22,male,22,1.24774098396,D,yes,Cooperate,High,Good,550.0,2.0,3.0,3.0,2.0
21,22,male,22,0.912045001984,C,yes,Defect,Low,Bad,500.0,2.0,3.0,3.0,2.0
22,22,male,22,0.738264083862,A,yes,Defect,High,Bad,450.0,2.0,3.0,3.0,2.0
23,22,male,22,0.467221975327,C,no,none,Low,Bad,450.0,2.0,3.0,3.0,2.0
24,22,male,22,0.536576986313,D,yes,Defect,High,Good,400.0,2.0,3.0,3.0,2.0
25,22,male,22,1.18464207649,A,no,none,High,Bad,400.0,2.0,3.0,3.0,2.0
26,22,male,22,0.686496019363,D,no,none,High,Good,400.0,2.0,3.0,3.0,2.0
27,22,male,22,0.955624103546,A,no,none,High,Bad,400.0,2.0,3.0,3.0,2.0
28,22,male,22,0.655381202698,B,yes,Cooperate,Low,Good,500.0,2.0,3.0,3.0,2.0
29,22,male,22,1.37811493874,D,yes,Cooperate,High,Good,600.0,2.0,3.0,3.0,2.0
30,22,male,22,0.732460021973,C,yes,Defect,Low,Bad,550.0,2.0,3.0,3.0,2.0
31,22,male,22,0.797025918961,B,yes,Cooperate,Low,Good,650.0,2.0,3.0,3.0,2.0
32,22,male,22,1.69537591934,A,yes,Defect,High,Bad,600.0,2.0,3.0,3.0,2.0
33,22,male,22,2.34532094002,C,no,none,Low,Bad,600.0,2.0,3.0,3.0,2.0
34,22,male,22,1.72554183006,C,yes,Defect,Low,Bad,550.0,2.0,3.0,3.0,2.0
35,22,male,22,1.07227182388,C,yes,Defect,Low,Bad,500.0,2.0,3.0,3.0,2.0
36,22,male,22,0.462606906891,C,no,none,Low,Bad,500.0,2.0,3.0,3.0,2.0
37,22,male,22,0.555425882339,C,yes,Defect,Low,Bad,450.0,2.0,3.0,3.0,2.0
38,22,male,22,0.270084142685,C,no,none,Low,Bad,450.0,2.0,3.0,3.0,2.0
39,22,male,22,0.710684776306,B,no,none,Low,Good,450.0,2.0,3.0,3.0,2.0
40,22,male,22,0.804083824158,A,yes,Defect,High,Bad,400.0,2.0,3.0,3.0,2.0
41,22,male,22,0.893386125565,C,yes,Defect,Low,Bad,350.0,2.0,3.0,3.0,2.0
42,22,male,22,0.357417821884,C,no,none,Low,Bad,350.0,2.0,3.0,3.0,2.0
43,22,male,22,0.673030853271,A,yes,Defect,High,Bad,300.0,2.0,3.0,3.0,2.0
44,22,male,22,0.360298871994,B,yes,Cooperate,Low,Good,400.0,2.0,3.0,3.0,2.0
45,22,male,22,0.597049951553,B,yes,Cooperate,Low,Good,500.0,2.0,3.0,3.0,2.0
46,22,male,22,0.287259817123,C,yes,Defect,Low,Bad,450.0,2.0,3.0,3.0,2.0
47,22,male,22,0.270245075226,C,yes,Defect,Low,Bad,400.0,2.0,3.0,3.0,2.0
48,22,male,22,0.243292093277,C,yes,Defect,Low,Bad,350.0,2.0,3.0,3.0,2.0
49,22,male,22,0.320466041565,A,yes,Defect,High,Bad,300.0,2.0,3.0,3.0,2.0
50,22,male,22,1.27878093719,B,no,none,Low,Good,300.0,2.0,3.0,3.0,2.0
51,22,male,22,0.589735031128,C,yes,Defect,Low,Bad,250.0,2.0,3.0,3.0,2.0
52,22,male,22,0.440966844559,A,no,none,High,Bad,250.0,2.0,3.0,3.0,2.0
53,22,male,22,0.419147968292,C,no,none,Low,Bad,250.0,2.0,3.0,3.0,2.0
54,22,male,22,1.24782705307,B,no,none,Low,Good,250.0,2.0,3.0,3.0,2.0
55,22,male,22,0.680441856384,A,yes,Defect,High,Bad,200.0,2.0,3.0,3.0,2.0
56,22,male,22,0.649482011795,C,yes,Cooperate,Low,Bad,300.0,2.0,3.0,3.0,2.0
57,22,male,22,0.886713981628,C,yes,Cooperate,Low,Bad,400.0,2.0,3.0,3.0,2.0
58,22,male,22,0.962074995041,B,no,none,Low,Good,400.0,2.0,3.0,3.0,2.0
59,22,male,22,0.9054210186,D,no,none,High,Good,400.0,2.0,3.0,3.0,2.0
60,22,male,22,0.659785985947,D,no,none,High,Good,400.0,2.0,3.0,3.0,2.0
61,22,male,22,0.501171112061,A,no,none,High,Bad,400.0,2.0,3.0,3.0,2.0
62,22,male,22,0.416385173798,D,no,none,High,Good,400.0,2.0,3.0,3.0,2.0
63,22,male,22,0.512174844742,B,no,none,Low,Good,400.0,2.0,3.0,3.0,2.0
