,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,25,female,20,6.25558400154,A,yes,Cooperate,High,Bad,100.0,2.9,3.4,2.5,1.1
1,25,female,20,3.72423696518,A,yes,Defect,High,Bad,50.0,2.9,3.4,2.5,1.1
2,25,female,20,3.18106508255,A,no,none,High,Bad,50.0,2.9,3.4,2.5,1.1
3,25,female,20,3.7772231102,D,no,none,High,Good,50.0,2.9,3.4,2.5,1.1
4,25,female,20,2.12533998489,C,yes,Defect,Low,Bad,0.0,2.9,3.4,2.5,1.1
5,25,female,20,2.75472998619,B,yes,Cooperate,Low,Good,100.0,2.9,3.4,2.5,1.1
6,25,female,20,2.09828615189,C,yes,Defect,Low,Bad,50.0,2.9,3.4,2.5,1.1
7,25,female,20,3.9220020771,B,yes,Cooperate,Low,Good,150.0,2.9,3.4,2.5,1.1
8,25,female,20,2.50151705742,D,no,none,High,Good,150.0,2.9,3.4,2.5,1.1
9,25,female,20,4.13500499725,D,no,none,High,Good,150.0,2.9,3.4,2.5,1.1
10,25,female,20,3.42790293694,B,yes,Defect,Low,Good,100.0,2.9,3.4,2.5,1.1
11,25,female,20,3.59634208679,C,yes,Defect,Low,Bad,50.0,2.9,3.4,2.5,1.1
12,25,female,20,2.7195789814,D,yes,Defect,High,Good,0.0,2.9,3.4,2.5,1.1
13,25,female,20,2.2006790638,D,yes,Cooperate,High,Good,100.0,2.9,3.4,2.5,1.1
14,25,female,20,2.48576116562,A,no,none,High,Bad,100.0,2.9,3.4,2.5,1.1
15,25,female,20,2.37428307533,C,yes,Defect,Low,Bad,50.0,2.9,3.4,2.5,1.1
16,25,female,20,2.12271714211,A,yes,Defect,High,Bad,0.0,2.9,3.4,2.5,1.1
17,25,female,20,1.61104989052,C,yes,Defect,Low,Bad,-50.0,2.9,3.4,2.5,1.1
18,25,female,20,1.48969984055,D,yes,Cooperate,High,Good,50.0,2.9,3.4,2.5,1.1
19,25,female,20,4.33429813385,B,no,none,Low,Good,50.0,2.9,3.4,2.5,1.1
20,25,female,20,2.31712698936,B,no,none,Low,Good,50.0,2.9,3.4,2.5,1.1
21,25,female,20,3.07348299026,B,no,none,Low,Good,50.0,2.9,3.4,2.5,1.1
22,25,female,20,1.7560441494,C,yes,Defect,Low,Bad,0.0,2.9,3.4,2.5,1.1
23,25,female,20,6.29882001877,B,yes,Defect,Low,Good,-50.0,2.9,3.4,2.5,1.1
24,25,female,20,1.99531912804,D,yes,Cooperate,High,Good,50.0,2.9,3.4,2.5,1.1
25,25,female,20,2.41014790535,C,no,none,Low,Bad,50.0,2.9,3.4,2.5,1.1
26,25,female,20,1.3389210701,D,yes,Cooperate,High,Good,150.0,2.9,3.4,2.5,1.1
27,25,female,20,1.15338492393,B,no,none,Low,Good,150.0,2.9,3.4,2.5,1.1
28,25,female,20,0.836098909378,A,yes,Cooperate,High,Bad,250.0,2.9,3.4,2.5,1.1
29,25,female,20,1.10868215561,D,yes,Cooperate,High,Good,350.0,2.9,3.4,2.5,1.1
30,25,female,20,1.55428910255,C,no,none,Low,Bad,350.0,2.9,3.4,2.5,1.1
31,25,female,20,1.38745188713,C,no,none,Low,Bad,350.0,2.9,3.4,2.5,1.1
32,25,female,20,0.908849954605,C,no,none,Low,Bad,350.0,2.9,3.4,2.5,1.1
33,25,female,20,0.801918029785,A,yes,Defect,High,Bad,300.0,2.9,3.4,2.5,1.1
34,25,female,20,1.30280900002,B,no,none,Low,Good,300.0,2.9,3.4,2.5,1.1
35,25,female,20,1.08324480057,D,yes,Cooperate,High,Good,400.0,2.9,3.4,2.5,1.1
36,25,female,20,1.09170293808,B,no,none,Low,Good,400.0,2.9,3.4,2.5,1.1
37,25,female,20,0.969940900803,B,no,none,Low,Good,400.0,2.9,3.4,2.5,1.1
38,25,female,20,0.838382959366,B,no,none,Low,Good,400.0,2.9,3.4,2.5,1.1
39,25,female,20,1.02854299545,D,yes,Cooperate,High,Good,500.0,2.9,3.4,2.5,1.1
40,25,female,20,0.843586921692,B,no,none,Low,Good,500.0,2.9,3.4,2.5,1.1
41,25,female,20,0.743996858597,D,yes,Defect,High,Good,450.0,2.9,3.4,2.5,1.1
42,25,female,20,0.960199117661,A,yes,Cooperate,High,Bad,550.0,2.9,3.4,2.5,1.1
43,25,female,20,0.748845100403,C,no,none,Low,Bad,550.0,2.9,3.4,2.5,1.1
44,25,female,20,0.72110414505,A,yes,Defect,High,Bad,500.0,2.9,3.4,2.5,1.1
45,25,female,20,0.817378044128,D,yes,Defect,High,Good,450.0,2.9,3.4,2.5,1.1
46,25,female,20,0.687899112701,C,no,none,Low,Bad,450.0,2.9,3.4,2.5,1.1
47,25,female,20,0.717885017395,D,yes,Defect,High,Good,400.0,2.9,3.4,2.5,1.1
