,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,3,female,28,4.45981001854,C,no,none,Low,Bad,0.0,0.0,3.0,0.0,5.0
1,3,female,28,2.1914870739,A,yes,Defect,High,Bad,-50.0,0.0,3.0,0.0,5.0
2,3,female,28,3.13071417809,C,yes,Cooperate,Low,Bad,50.0,0.0,3.0,0.0,5.0
3,3,female,28,7.58955907822,B,no,none,Low,Good,50.0,0.0,3.0,0.0,5.0
4,3,female,28,7.40753507614,A,no,none,High,Bad,50.0,0.0,3.0,0.0,5.0
5,3,female,28,2.46496009827,D,yes,Cooperate,High,Good,150.0,0.0,3.0,0.0,5.0
6,3,female,28,2.1394610405,D,yes,Defect,High,Good,100.0,0.0,3.0,0.0,5.0
7,3,female,28,2.2387919426,C,yes,Cooperate,Low,Bad,200.0,0.0,3.0,0.0,5.0
8,3,female,28,2.49142813683,D,no,none,High,Good,200.0,0.0,3.0,0.0,5.0
9,3,female,28,2.73483800888,C,yes,Defect,Low,Bad,150.0,0.0,3.0,0.0,5.0
10,3,female,28,1.86283707619,B,yes,Defect,Low,Good,100.0,0.0,3.0,0.0,5.0
11,3,female,28,1.63116288185,A,yes,Defect,High,Bad,50.0,0.0,3.0,0.0,5.0
12,3,female,28,1.32161092758,D,yes,Defect,High,Good,0.0,0.0,3.0,0.0,5.0
13,3,female,28,3.08621096611,C,yes,Defect,Low,Bad,-50.0,0.0,3.0,0.0,5.0
14,3,female,28,1.66567611694,B,no,none,Low,Good,-50.0,0.0,3.0,0.0,5.0
15,3,female,28,1.39521503448,B,no,none,Low,Good,-50.0,0.0,3.0,0.0,5.0
16,3,female,28,1.00111603737,B,no,none,Low,Good,-50.0,0.0,3.0,0.0,5.0
17,3,female,28,1.24548006058,C,no,none,Low,Bad,-50.0,0.0,3.0,0.0,5.0
18,3,female,28,0.868633985519,C,no,none,Low,Bad,-50.0,0.0,3.0,0.0,5.0
19,3,female,28,2.50935196877,D,yes,Cooperate,High,Good,50.0,0.0,3.0,0.0,5.0
20,3,female,28,2.46907806396,D,yes,Cooperate,High,Good,150.0,0.0,3.0,0.0,5.0
21,3,female,28,1.68467903137,B,no,none,Low,Good,150.0,0.0,3.0,0.0,5.0
22,3,female,28,1.04125905037,B,no,none,Low,Good,150.0,0.0,3.0,0.0,5.0
23,3,female,28,1.10216403008,C,no,none,Low,Bad,150.0,0.0,3.0,0.0,5.0
24,3,female,28,2.31611514091,A,no,none,High,Bad,150.0,0.0,3.0,0.0,5.0
25,3,female,28,1.91032195091,B,no,none,Low,Good,150.0,0.0,3.0,0.0,5.0
26,3,female,28,0.516741037369,C,no,none,Low,Bad,150.0,0.0,3.0,0.0,5.0
27,3,female,28,1.15269494057,C,no,none,Low,Bad,150.0,0.0,3.0,0.0,5.0
28,3,female,28,0.855449914932,B,no,none,Low,Good,150.0,0.0,3.0,0.0,5.0
29,3,female,28,1.10490202904,D,yes,Cooperate,High,Good,250.0,0.0,3.0,0.0,5.0
30,3,female,28,1.66824102402,A,no,none,High,Bad,250.0,0.0,3.0,0.0,5.0
31,3,female,28,1.88050198555,A,no,none,High,Bad,250.0,0.0,3.0,0.0,5.0
32,3,female,28,0.945024967194,C,no,none,Low,Bad,250.0,0.0,3.0,0.0,5.0
33,3,female,28,0.544986963272,B,no,none,Low,Good,250.0,0.0,3.0,0.0,5.0
34,3,female,28,1.10633301735,D,yes,Cooperate,High,Good,350.0,0.0,3.0,0.0,5.0
35,3,female,28,1.81286692619,C,no,none,Low,Bad,350.0,0.0,3.0,0.0,5.0
36,3,female,28,1.28393387794,A,no,none,High,Bad,350.0,0.0,3.0,0.0,5.0
37,3,female,28,0.741277933121,B,no,none,Low,Good,350.0,0.0,3.0,0.0,5.0
38,3,female,28,1.38695311546,A,no,none,High,Bad,350.0,0.0,3.0,0.0,5.0
39,3,female,28,1.69214892387,A,no,none,High,Bad,350.0,0.0,3.0,0.0,5.0
40,3,female,28,1.03188085556,D,yes,Cooperate,High,Good,450.0,0.0,3.0,0.0,5.0
41,3,female,28,1.07066392899,B,no,none,Low,Good,450.0,0.0,3.0,0.0,5.0
42,3,female,28,0.701000213623,C,no,none,Low,Bad,450.0,0.0,3.0,0.0,5.0
43,3,female,28,1.17809605598,A,no,none,High,Bad,450.0,0.0,3.0,0.0,5.0
44,3,female,28,1.18398499489,D,yes,Cooperate,High,Good,550.0,0.0,3.0,0.0,5.0
45,3,female,28,1.16315889359,C,no,none,Low,Bad,550.0,0.0,3.0,0.0,5.0
46,3,female,28,0.915413141251,A,no,none,High,Bad,550.0,0.0,3.0,0.0,5.0
47,3,female,28,0.763823986053,C,no,none,Low,Bad,550.0,0.0,3.0,0.0,5.0
48,3,female,28,1.84829115868,D,yes,Cooperate,High,Good,650.0,0.0,3.0,0.0,5.0
49,3,female,28,1.2309679985,B,no,none,Low,Good,650.0,0.0,3.0,0.0,5.0
50,3,female,28,1.31731295586,D,yes,Cooperate,High,Good,750.0,0.0,3.0,0.0,5.0
51,3,female,28,1.0937268734,B,no,none,Low,Good,750.0,0.0,3.0,0.0,5.0
52,3,female,28,1.37691497803,D,yes,Cooperate,High,Good,850.0,0.0,3.0,0.0,5.0
53,3,female,28,0.838991165161,C,no,none,Low,Bad,850.0,0.0,3.0,0.0,5.0
54,3,female,28,0.617233991623,C,no,none,Low,Bad,850.0,0.0,3.0,0.0,5.0
55,3,female,28,0.995352983475,A,no,none,High,Bad,850.0,0.0,3.0,0.0,5.0
56,3,female,28,1.0163500309,D,yes,Cooperate,High,Good,950.0,0.0,3.0,0.0,5.0
57,3,female,28,1.27513980865,C,no,none,Low,Bad,950.0,0.0,3.0,0.0,5.0
58,3,female,28,0.743079900742,A,no,none,High,Bad,950.0,0.0,3.0,0.0,5.0
59,3,female,28,1.13847208023,D,yes,Cooperate,High,Good,1050.0,0.0,3.0,0.0,5.0
