,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,35,male,19,10.8379831388,A,yes,Defect,High,Bad,-50.0,2.0,3.2,1.5,3.5
1,35,male,19,5.62994942041,A,no,none,High,Bad,-50.0,2.0,3.2,1.5,3.5
2,35,male,19,2.91476548435,D,yes,Cooperate,High,Good,50.0,2.0,3.2,1.5,3.5
3,35,male,19,1.91946934536,C,no,none,Low,Bad,50.0,2.0,3.2,1.5,3.5
4,35,male,19,1.28169384156,B,no,none,Low,Good,50.0,2.0,3.2,1.5,3.5
5,35,male,19,1.50254642792,D,yes,Cooperate,High,Good,150.0,2.0,3.2,1.5,3.5
6,35,male,19,1.11577061005,A,yes,Cooperate,High,Bad,250.0,2.0,3.2,1.5,3.5
7,35,male,19,1.06979532097,B,no,none,Low,Good,250.0,2.0,3.2,1.5,3.5
8,35,male,19,1.062901183,D,yes,Cooperate,High,Good,350.0,2.0,3.2,1.5,3.5
9,35,male,19,1.04875265062,C,no,none,Low,Bad,350.0,2.0,3.2,1.5,3.5
10,35,male,19,0.840061541239,C,no,none,Low,Bad,350.0,2.0,3.2,1.5,3.5
11,35,male,19,1.09442721281,B,no,none,Low,Good,350.0,2.0,3.2,1.5,3.5
12,35,male,19,1.00423891468,C,no,none,Low,Bad,350.0,2.0,3.2,1.5,3.5
13,35,male,19,2.19513171427,A,no,none,High,Bad,350.0,2.0,3.2,1.5,3.5
14,35,male,19,1.1064696307,A,yes,Defect,High,Bad,300.0,2.0,3.2,1.5,3.5
15,35,male,19,0.85785164003,A,yes,Defect,High,Bad,250.0,2.0,3.2,1.5,3.5
16,35,male,19,1.09931376795,A,yes,Cooperate,High,Bad,350.0,2.0,3.2,1.5,3.5
17,35,male,19,1.02961749183,C,no,none,Low,Bad,350.0,2.0,3.2,1.5,3.5
18,35,male,19,0.903207513868,B,no,none,Low,Good,350.0,2.0,3.2,1.5,3.5
19,35,male,19,0.975283432519,A,yes,Cooperate,High,Bad,450.0,2.0,3.2,1.5,3.5
20,35,male,19,0.817228878805,B,no,none,Low,Good,450.0,2.0,3.2,1.5,3.5
