,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,12,female,20,5.6295606728,B,no,none,Low,Good,0.0,2.2,2.5,1.0,3.9
1,12,female,20,4.94937740427,B,yes,Cooperate,Low,Good,100.0,2.2,2.5,1.0,3.9
2,12,female,20,6.01137268708,D,yes,Cooperate,High,Good,200.0,2.2,2.5,1.0,3.9
3,12,female,20,5.39214755498,A,yes,Defect,High,Bad,150.0,2.2,2.5,1.0,3.9
4,12,female,20,2.50446368089,A,yes,Cooperate,High,Bad,250.0,2.2,2.5,1.0,3.9
5,12,female,20,4.85156439237,D,yes,Cooperate,High,Good,350.0,2.2,2.5,1.0,3.9
6,12,female,20,5.18203329953,B,no,none,Low,Good,350.0,2.2,2.5,1.0,3.9
7,12,female,20,1.56876418956,B,yes,Cooperate,Low,Good,450.0,2.2,2.5,1.0,3.9
8,12,female,20,3.38988235753,B,yes,Defect,Low,Good,400.0,2.2,2.5,1.0,3.9
9,12,female,20,5.28379321529,C,no,none,Low,Bad,400.0,2.2,2.5,1.0,3.9
10,12,female,20,1.16466096963,C,yes,Defect,Low,Bad,350.0,2.2,2.5,1.0,3.9
11,12,female,20,2.51004559133,A,yes,Defect,High,Bad,300.0,2.2,2.5,1.0,3.9
12,12,female,20,5.62934205611,D,yes,Cooperate,High,Good,400.0,2.2,2.5,1.0,3.9
13,12,female,20,2.16647713043,A,yes,Cooperate,High,Bad,500.0,2.2,2.5,1.0,3.9
14,12,female,20,5.52348743929,C,no,none,Low,Bad,500.0,2.2,2.5,1.0,3.9
15,12,female,20,1.49628967431,B,no,none,Low,Good,500.0,2.2,2.5,1.0,3.9
16,12,female,20,3.2550687257,D,yes,Cooperate,High,Good,600.0,2.2,2.5,1.0,3.9
17,12,female,20,3.07068196094,A,yes,Defect,High,Bad,550.0,2.2,2.5,1.0,3.9
18,12,female,20,4.55905781334,C,yes,Defect,Low,Bad,500.0,2.2,2.5,1.0,3.9
19,12,female,20,3.3652325548,D,yes,Defect,High,Good,450.0,2.2,2.5,1.0,3.9
20,12,female,20,2.76688685713,B,yes,Defect,Low,Good,400.0,2.2,2.5,1.0,3.9
21,12,female,20,2.29680860673,C,yes,Defect,Low,Bad,350.0,2.2,2.5,1.0,3.9
22,12,female,20,7.21072443211,D,yes,Cooperate,High,Good,450.0,2.2,2.5,1.0,3.9
23,12,female,20,2.19945027651,C,yes,Defect,Low,Bad,400.0,2.2,2.5,1.0,3.9
24,12,female,20,1.70858804403,D,yes,Defect,High,Good,350.0,2.2,2.5,1.0,3.9
25,12,female,20,3.26193821666,C,yes,Defect,Low,Bad,300.0,2.2,2.5,1.0,3.9
26,12,female,20,1.05923486208,C,no,none,Low,Bad,300.0,2.2,2.5,1.0,3.9
27,12,female,20,1.80217600594,B,yes,Cooperate,Low,Good,400.0,2.2,2.5,1.0,3.9
28,12,female,20,2.72564014665,A,yes,Defect,High,Bad,350.0,2.2,2.5,1.0,3.9
29,12,female,20,1.41052316105,D,yes,Cooperate,High,Good,450.0,2.2,2.5,1.0,3.9
30,12,female,20,4.68726624435,B,yes,Cooperate,Low,Good,550.0,2.2,2.5,1.0,3.9
31,12,female,20,1.37137896846,A,no,none,High,Bad,550.0,2.2,2.5,1.0,3.9
32,12,female,20,5.40284694367,B,yes,Defect,Low,Good,500.0,2.2,2.5,1.0,3.9
33,12,female,20,2.34509415914,A,yes,Defect,High,Bad,450.0,2.2,2.5,1.0,3.9
