,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,23,female,23,2.94651936866,C,no,none,Low,Bad,0.0,2.0,3.0,3.0,2.5
1,23,female,23,1.43786808251,C,no,none,Low,Bad,0.0,2.0,3.0,3.0,2.5
2,23,female,23,2.89038094808,B,yes,Cooperate,Low,Good,100.0,2.0,3.0,3.0,2.5
3,23,female,23,1.2100808165,A,yes,Cooperate,High,Bad,200.0,2.0,3.0,3.0,2.5
4,23,female,23,1.34945078856,B,yes,Defect,Low,Good,150.0,2.0,3.0,3.0,2.5
5,23,female,23,1.67358560863,C,no,none,Low,Bad,150.0,2.0,3.0,3.0,2.5
6,23,female,23,0.89884748734,D,yes,Cooperate,High,Good,250.0,2.0,3.0,3.0,2.5
7,23,female,23,0.898121329439,D,yes,Cooperate,High,Good,350.0,2.0,3.0,3.0,2.5
8,23,female,23,0.706729713253,D,yes,Cooperate,High,Good,450.0,2.0,3.0,3.0,2.5
9,23,female,23,1.14952899807,D,yes,Defect,High,Good,400.0,2.0,3.0,3.0,2.5
10,23,female,23,0.964759531398,D,yes,Defect,High,Good,350.0,2.0,3.0,3.0,2.5
11,23,female,23,2.50529915653,C,no,none,Low,Bad,350.0,2.0,3.0,3.0,2.5
12,23,female,23,1.12640279337,A,yes,Defect,High,Bad,300.0,2.0,3.0,3.0,2.5
13,23,female,23,0.881959569168,D,yes,Cooperate,High,Good,400.0,2.0,3.0,3.0,2.5
14,23,female,23,1.82147035942,C,yes,Defect,Low,Bad,350.0,2.0,3.0,3.0,2.5
15,23,female,23,1.0843400328,A,yes,Cooperate,High,Bad,450.0,2.0,3.0,3.0,2.5
16,23,female,23,1.91607770044,B,yes,Cooperate,Low,Good,550.0,2.0,3.0,3.0,2.5
17,23,female,23,1.21312452145,C,no,none,Low,Bad,550.0,2.0,3.0,3.0,2.5
18,23,female,23,1.34269367119,A,yes,Cooperate,High,Bad,650.0,2.0,3.0,3.0,2.5
19,23,female,23,2.3712355256,B,yes,Cooperate,Low,Good,750.0,2.0,3.0,3.0,2.5
20,23,female,23,1.4412356077,A,yes,Defect,High,Bad,700.0,2.0,3.0,3.0,2.5
21,23,female,23,1.18956878024,A,no,none,High,Bad,700.0,2.0,3.0,3.0,2.5
22,23,female,23,1.52870915298,D,yes,Cooperate,High,Good,800.0,2.0,3.0,3.0,2.5
23,23,female,23,2.87823024799,B,yes,Defect,Low,Good,750.0,2.0,3.0,3.0,2.5
24,23,female,23,1.93682477579,D,yes,Cooperate,High,Good,850.0,2.0,3.0,3.0,2.5
25,23,female,23,1.90074370885,C,no,none,Low,Bad,850.0,2.0,3.0,3.0,2.5
26,23,female,23,1.16339271235,A,yes,Defect,High,Bad,800.0,2.0,3.0,3.0,2.5
27,23,female,23,2.88487959635,C,no,none,Low,Bad,800.0,2.0,3.0,3.0,2.5
28,23,female,23,1.19112989143,C,yes,Cooperate,Low,Bad,900.0,2.0,3.0,3.0,2.5
29,23,female,23,3.35161386669,D,yes,Defect,High,Good,850.0,2.0,3.0,3.0,2.5
30,23,female,23,2.27501267569,B,yes,Cooperate,Low,Good,950.0,2.0,3.0,3.0,2.5
31,23,female,23,2.35987051296,A,yes,Defect,High,Bad,900.0,2.0,3.0,3.0,2.5
32,23,female,23,2.05648995285,A,no,none,High,Bad,900.0,2.0,3.0,3.0,2.5
33,23,female,23,2.63738753533,A,no,none,High,Bad,900.0,2.0,3.0,3.0,2.5
34,23,female,23,1.87273556767,B,yes,Cooperate,Low,Good,1000.0,2.0,3.0,3.0,2.5
35,23,female,23,1.88031019002,D,no,none,High,Good,1000.0,2.0,3.0,3.0,2.5
36,23,female,23,0.773056411435,A,yes,Defect,High,Bad,950.0,2.0,3.0,3.0,2.5
37,23,female,23,1.87363928786,B,yes,Cooperate,Low,Good,1050.0,2.0,3.0,3.0,2.5
38,23,female,23,2.97284939228,C,no,none,Low,Bad,1050.0,2.0,3.0,3.0,2.5
39,23,female,23,1.51307802682,C,yes,Cooperate,Low,Bad,1150.0,2.0,3.0,3.0,2.5
