,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,29,female,21,2.76775407791,A,yes,Defect,High,Bad,-50.0,2.5,1.7,1.5,4.0
1,29,female,21,2.18324780464,C,yes,Defect,Low,Bad,-100.0,2.5,1.7,1.5,4.0
2,29,female,21,2.55320811272,D,yes,Cooperate,High,Good,0.0,2.5,1.7,1.5,4.0
3,29,female,21,4.38718390465,A,yes,Defect,High,Bad,-50.0,2.5,1.7,1.5,4.0
4,29,female,21,1.49833798409,A,no,none,High,Bad,-50.0,2.5,1.7,1.5,4.0
5,29,female,21,1.74016594887,A,yes,Defect,High,Bad,-100.0,2.5,1.7,1.5,4.0
6,29,female,21,1.13800406456,B,no,none,Low,Good,-100.0,2.5,1.7,1.5,4.0
7,29,female,21,0.881464004517,B,no,none,Low,Good,-100.0,2.5,1.7,1.5,4.0
8,29,female,21,1.7105948925,B,no,none,Low,Good,-100.0,2.5,1.7,1.5,4.0
9,29,female,21,1.53347611427,D,yes,Cooperate,High,Good,0.0,2.5,1.7,1.5,4.0
10,29,female,21,0.792766094208,D,yes,Cooperate,High,Good,100.0,2.5,1.7,1.5,4.0
11,29,female,21,1.19105386734,C,yes,Defect,Low,Bad,50.0,2.5,1.7,1.5,4.0
12,29,female,21,1.63144397736,D,yes,Defect,High,Good,0.0,2.5,1.7,1.5,4.0
13,29,female,21,1.02614498138,D,yes,Cooperate,High,Good,100.0,2.5,1.7,1.5,4.0
14,29,female,21,1.33809709549,C,no,none,Low,Bad,100.0,2.5,1.7,1.5,4.0
15,29,female,21,1.00458192825,D,yes,Cooperate,High,Good,200.0,2.5,1.7,1.5,4.0
16,29,female,21,1.4027030468,C,no,none,Low,Bad,200.0,2.5,1.7,1.5,4.0
17,29,female,21,0.914707899094,A,no,none,High,Bad,200.0,2.5,1.7,1.5,4.0
18,29,female,21,0.692444801331,A,no,none,High,Bad,200.0,2.5,1.7,1.5,4.0
