,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,21,male,23,7.355946064,A,yes,Defect,High,Bad,-50.0,1.0,2.5,2.5,4.0
1,21,male,23,8.74210190773,D,yes,Defect,High,Good,-100.0,1.0,2.5,2.5,4.0
2,21,male,23,13.6312451363,B,no,none,Low,Good,-100.0,1.0,2.5,2.5,4.0
3,21,male,23,16.612582922,A,yes,Cooperate,High,Bad,0.0,1.0,2.5,2.5,4.0
4,21,male,23,2.27920413017,C,no,none,Low,Bad,0.0,1.0,2.5,2.5,4.0
5,21,male,23,6.03799510002,C,no,none,Low,Bad,0.0,1.0,2.5,2.5,4.0
6,21,male,23,3.60457181931,C,no,none,Low,Bad,0.0,1.0,2.5,2.5,4.0
7,21,male,23,1.89112305641,C,no,none,Low,Bad,0.0,1.0,2.5,2.5,4.0
8,21,male,23,2.9605679512,A,yes,Defect,High,Bad,-50.0,1.0,2.5,2.5,4.0
9,21,male,23,4.77035403252,B,no,none,Low,Good,-50.0,1.0,2.5,2.5,4.0
10,21,male,23,2.65257191658,A,yes,Defect,High,Bad,-100.0,1.0,2.5,2.5,4.0
11,21,male,23,2.37513899803,B,no,none,Low,Good,-100.0,1.0,2.5,2.5,4.0
12,21,male,23,2.23381710052,B,no,none,Low,Good,-100.0,1.0,2.5,2.5,4.0
13,21,male,23,5.18335390091,C,no,none,Low,Bad,-100.0,1.0,2.5,2.5,4.0
14,21,male,23,2.03569507599,D,yes,Cooperate,High,Good,0.0,1.0,2.5,2.5,4.0
15,21,male,23,2.46004009247,A,yes,Cooperate,High,Bad,100.0,1.0,2.5,2.5,4.0
16,21,male,23,2.44153618813,B,no,none,Low,Good,100.0,1.0,2.5,2.5,4.0
17,21,male,23,1.8272061348,A,yes,Defect,High,Bad,50.0,1.0,2.5,2.5,4.0
18,21,male,23,4.22050714493,A,yes,Defect,High,Bad,0.0,1.0,2.5,2.5,4.0
19,21,male,23,4.52576684952,A,yes,Defect,High,Bad,-50.0,1.0,2.5,2.5,4.0
20,21,male,23,3.61057901382,D,yes,Cooperate,High,Good,50.0,1.0,2.5,2.5,4.0
21,21,male,23,1.45147705078,A,yes,Defect,High,Bad,0.0,1.0,2.5,2.5,4.0
22,21,male,23,5.78345394135,B,no,none,Low,Good,0.0,1.0,2.5,2.5,4.0
23,21,male,23,1.92684793472,D,yes,Cooperate,High,Good,100.0,1.0,2.5,2.5,4.0
24,21,male,23,2.70330405235,B,no,none,Low,Good,100.0,1.0,2.5,2.5,4.0
25,21,male,23,1.92677903175,C,no,none,Low,Bad,100.0,1.0,2.5,2.5,4.0
26,21,male,23,1.79602885246,C,no,none,Low,Bad,100.0,1.0,2.5,2.5,4.0
27,21,male,23,1.55661416054,D,yes,Cooperate,High,Good,200.0,1.0,2.5,2.5,4.0
28,21,male,23,3.38612508774,A,no,none,High,Bad,200.0,1.0,2.5,2.5,4.0
29,21,male,23,7.88889288902,D,yes,Cooperate,High,Good,300.0,1.0,2.5,2.5,4.0
30,21,male,23,2.80375695229,B,no,none,Low,Good,300.0,1.0,2.5,2.5,4.0
31,21,male,23,1.8670270443,A,no,none,High,Bad,300.0,1.0,2.5,2.5,4.0
32,21,male,23,2.34266209602,C,no,none,Low,Bad,300.0,1.0,2.5,2.5,4.0
