,ID,Gender,Age,RT,BOT,PR,BR,Social_Rep,Prog_Beh,Score,A_rating,B_rating,C_rating,D_rating
0,26,male,20,3.73522305489,D,yes,Defect,High,Good,-50.0,1.0,0.1,3.0,4.5
1,26,male,20,20.4474060535,B,yes,Cooperate,Low,Good,50.0,1.0,0.1,3.0,4.5
2,26,male,20,2.30396294594,C,yes,Defect,Low,Bad,0.0,1.0,0.1,3.0,4.5
3,26,male,20,0.985215902328,C,no,none,Low,Bad,0.0,1.0,0.1,3.0,4.5
4,26,male,20,5.77766895294,B,no,none,Low,Good,0.0,1.0,0.1,3.0,4.5
5,26,male,20,1.40262794495,C,yes,Defect,Low,Bad,-50.0,1.0,0.1,3.0,4.5
6,26,male,20,1.73431301117,A,yes,Defect,High,Bad,-100.0,1.0,0.1,3.0,4.5
7,26,male,20,1.68360900879,A,yes,Defect,High,Bad,-150.0,1.0,0.1,3.0,4.5
8,26,male,20,3.38839101791,C,no,none,Low,Bad,-150.0,1.0,0.1,3.0,4.5
9,26,male,20,3.91018509865,C,no,none,Low,Bad,-150.0,1.0,0.1,3.0,4.5
10,26,male,20,1.01960706711,A,yes,Cooperate,High,Bad,-50.0,1.0,0.1,3.0,4.5
11,26,male,20,1.08616495132,A,yes,Defect,High,Bad,-100.0,1.0,0.1,3.0,4.5
12,26,male,20,1.68763899803,C,no,none,Low,Bad,-100.0,1.0,0.1,3.0,4.5
13,26,male,20,2.20397496223,A,yes,Defect,High,Bad,-150.0,1.0,0.1,3.0,4.5
14,26,male,20,10.266862154,A,no,none,High,Bad,-150.0,1.0,0.1,3.0,4.5
15,26,male,20,1.19670915604,B,yes,Cooperate,Low,Good,-50.0,1.0,0.1,3.0,4.5
16,26,male,20,1.32603406906,B,yes,Defect,Low,Good,-100.0,1.0,0.1,3.0,4.5
17,26,male,20,10.3527741432,B,yes,Cooperate,Low,Good,0.0,1.0,0.1,3.0,4.5
18,26,male,20,1.93245196342,D,yes,Cooperate,High,Good,100.0,1.0,0.1,3.0,4.5
19,26,male,20,2.25071716309,B,no,none,Low,Good,100.0,1.0,0.1,3.0,4.5
20,26,male,20,1.33592700958,D,yes,Cooperate,High,Good,200.0,1.0,0.1,3.0,4.5
21,26,male,20,1.93316292763,A,no,none,High,Bad,200.0,1.0,0.1,3.0,4.5
22,26,male,20,1.55260586739,D,yes,Cooperate,High,Good,300.0,1.0,0.1,3.0,4.5
23,26,male,20,2.46205496788,C,no,none,Low,Bad,300.0,1.0,0.1,3.0,4.5
24,26,male,20,1.20746588707,B,no,none,Low,Good,300.0,1.0,0.1,3.0,4.5
25,26,male,20,1.18425917625,D,yes,Defect,High,Good,250.0,1.0,0.1,3.0,4.5
26,26,male,20,1.38765287399,D,yes,Defect,High,Good,200.0,1.0,0.1,3.0,4.5
27,26,male,20,0.738562107086,D,no,none,High,Good,200.0,1.0,0.1,3.0,4.5
28,26,male,20,1.37820601463,D,yes,Cooperate,High,Good,300.0,1.0,0.1,3.0,4.5
29,26,male,20,1.58991098404,A,yes,Cooperate,High,Bad,400.0,1.0,0.1,3.0,4.5
30,26,male,20,5.70843696594,D,yes,Defect,High,Good,350.0,1.0,0.1,3.0,4.5
31,26,male,20,1.03558492661,C,no,none,Low,Bad,350.0,1.0,0.1,3.0,4.5
32,26,male,20,1.66869091988,A,yes,Defect,High,Bad,300.0,1.0,0.1,3.0,4.5
33,26,male,20,1.45779085159,B,no,none,Low,Good,300.0,1.0,0.1,3.0,4.5
34,26,male,20,0.554161071777,C,no,none,Low,Bad,300.0,1.0,0.1,3.0,4.5
35,26,male,20,1.29042506218,B,no,none,Low,Good,300.0,1.0,0.1,3.0,4.5
36,26,male,20,0.831092834473,C,no,none,Low,Bad,300.0,1.0,0.1,3.0,4.5
37,26,male,20,4.37303590775,A,yes,Defect,High,Bad,250.0,1.0,0.1,3.0,4.5
38,26,male,20,1.02696990967,C,no,none,Low,Bad,250.0,1.0,0.1,3.0,4.5
39,26,male,20,0.606903076172,B,no,none,Low,Good,250.0,1.0,0.1,3.0,4.5
40,26,male,20,1.0938770771,B,no,none,Low,Good,250.0,1.0,0.1,3.0,4.5
41,26,male,20,1.63593411446,A,no,none,High,Bad,250.0,1.0,0.1,3.0,4.5
42,26,male,20,0.925962924957,D,yes,Cooperate,High,Good,350.0,1.0,0.1,3.0,4.5
43,26,male,20,2.26041388512,D,yes,Cooperate,High,Good,450.0,1.0,0.1,3.0,4.5
44,26,male,20,1.73720598221,C,no,none,Low,Bad,450.0,1.0,0.1,3.0,4.5
45,26,male,20,1.8416659832,C,no,none,Low,Bad,450.0,1.0,0.1,3.0,4.5
46,26,male,20,0.65233707428,C,no,none,Low,Bad,450.0,1.0,0.1,3.0,4.5
47,26,male,20,0.871762990952,C,no,none,Low,Bad,450.0,1.0,0.1,3.0,4.5
48,26,male,20,2.68376588821,B,no,none,Low,Good,450.0,1.0,0.1,3.0,4.5
49,26,male,20,6.75972485542,C,no,none,Low,Bad,450.0,1.0,0.1,3.0,4.5
50,26,male,20,0.578696966171,B,no,none,Low,Good,450.0,1.0,0.1,3.0,4.5
51,26,male,20,1.33802890778,C,no,none,Low,Bad,450.0,1.0,0.1,3.0,4.5
52,26,male,20,1.71483492851,B,no,none,Low,Good,450.0,1.0,0.1,3.0,4.5
53,26,male,20,1.41716098785,C,yes,Cooperate,Low,Bad,550.0,1.0,0.1,3.0,4.5
54,26,male,20,2.53101396561,C,no,none,Low,Bad,550.0,1.0,0.1,3.0,4.5
55,26,male,20,2.00729012489,D,yes,Cooperate,High,Good,650.0,1.0,0.1,3.0,4.5
56,26,male,20,9.88306689262,C,no,none,Low,Bad,650.0,1.0,0.1,3.0,4.5
57,26,male,20,1.57662200928,A,no,none,High,Bad,650.0,1.0,0.1,3.0,4.5
58,26,male,20,1.04594993591,D,yes,Cooperate,High,Good,750.0,1.0,0.1,3.0,4.5
59,26,male,20,4.53299808502,B,no,none,Low,Good,750.0,1.0,0.1,3.0,4.5
60,26,male,20,1.3623020649,D,yes,Cooperate,High,Good,850.0,1.0,0.1,3.0,4.5
61,26,male,20,4.79518604279,B,yes,Defect,Low,Good,800.0,1.0,0.1,3.0,4.5
62,26,male,20,1.1043009758,A,no,none,High,Bad,800.0,1.0,0.1,3.0,4.5
63,26,male,20,1.01406693459,B,no,none,Low,Good,800.0,1.0,0.1,3.0,4.5
64,26,male,20,1.09545707703,D,yes,Cooperate,High,Good,900.0,1.0,0.1,3.0,4.5
65,26,male,20,1.22388005257,A,no,none,High,Bad,900.0,1.0,0.1,3.0,4.5
66,26,male,20,0.999680042267,A,no,none,High,Bad,900.0,1.0,0.1,3.0,4.5
67,26,male,20,1.31387400627,D,yes,Cooperate,High,Good,1000.0,1.0,0.1,3.0,4.5
68,26,male,20,0.922008037567,A,no,none,High,Bad,1000.0,1.0,0.1,3.0,4.5
69,26,male,20,4.6338789463,C,yes,Cooperate,Low,Bad,1100.0,1.0,0.1,3.0,4.5
70,26,male,20,2.07917189598,B,no,none,Low,Good,1100.0,1.0,0.1,3.0,4.5
71,26,male,20,0.860957860947,A,no,none,High,Bad,1100.0,1.0,0.1,3.0,4.5
72,26,male,20,0.641014099121,A,no,none,High,Bad,1100.0,1.0,0.1,3.0,4.5
73,26,male,20,1.02797007561,B,no,none,Low,Good,1100.0,1.0,0.1,3.0,4.5
74,26,male,20,0.729029893875,A,no,none,High,Bad,1100.0,1.0,0.1,3.0,4.5
75,26,male,20,0.729293107986,C,no,none,Low,Bad,1100.0,1.0,0.1,3.0,4.5
76,26,male,20,1.13365483284,D,yes,Defect,High,Good,1050.0,1.0,0.1,3.0,4.5
77,26,male,20,1.18378305435,B,no,none,Low,Good,1050.0,1.0,0.1,3.0,4.5
78,26,male,20,1.15385723114,D,yes,Cooperate,High,Good,1150.0,1.0,0.1,3.0,4.5
79,26,male,20,0.892909049988,D,yes,Cooperate,High,Good,1250.0,1.0,0.1,3.0,4.5
80,26,male,20,0.881746053696,A,no,none,High,Bad,1250.0,1.0,0.1,3.0,4.5
81,26,male,20,0.706511974335,B,no,none,Low,Good,1250.0,1.0,0.1,3.0,4.5
82,26,male,20,1.33243703842,C,yes,Defect,Low,Bad,1200.0,1.0,0.1,3.0,4.5
83,26,male,20,0.997146129608,B,no,none,Low,Good,1200.0,1.0,0.1,3.0,4.5
84,26,male,20,1.02751302719,A,no,none,High,Bad,1200.0,1.0,0.1,3.0,4.5
85,26,male,20,0.540690898895,C,no,none,Low,Bad,1200.0,1.0,0.1,3.0,4.5
86,26,male,20,1.20563101768,D,yes,Cooperate,High,Good,1300.0,1.0,0.1,3.0,4.5
87,26,male,20,0.967149972916,B,no,none,Low,Good,1300.0,1.0,0.1,3.0,4.5
88,26,male,20,0.83823800087,A,no,none,High,Bad,1300.0,1.0,0.1,3.0,4.5
89,26,male,20,0.533775091171,B,no,none,Low,Good,1300.0,1.0,0.1,3.0,4.5
